날짜,시간,발전기명,설비용량(MW),해당 시간 발전량(kWh),해당날짜 총 발전량(kMh)
2023-01-16,13시,(군산)삼랑진태양광,3.0,2215.572,8557.2
2023-01-16,14시,(군산)삼랑진태양광,3.0,2147.076,8557.2
2023-01-16,15시,(군산)삼랑진태양광,3.0,1881.5279999999998,8557.2
2023-01-16,16시,(군산)삼랑진태양광,3.0,1278.42,8557.2
2023-01-16,17시,(군산)삼랑진태양광,3.0,425.52,8557.2
2023-01-16,18시,(군산)삼랑진태양광,3.0,9.924,8557.2
2023-01-16,19시,(군산)삼랑진태양광,3.0,0.0,8557.2
2023-01-16,20시,(군산)삼랑진태양광,3.0,0.0,8557.2
2023-01-16,21시,(군산)삼랑진태양광,3.0,0.0,8557.2
2023-01-16,22시,(군산)삼랑진태양광,3.0,0.0,8557.2
2023-01-16,23시,(군산)삼랑진태양광,3.0,0.0,8557.2
2023-01-16,24시,(군산)삼랑진태양광,3.0,0.0,8557.2
2023-01-17,01시,(군산)삼랑진태양광,3.0,0.0,7779.06
2023-01-17,02시,(군산)삼랑진태양광,3.0,0.0,7779.06
2023-01-17,03시,(군산)삼랑진태양광,3.0,0.0,7779.06
2023-01-17,04시,(군산)삼랑진태양광,3.0,0.0,7779.06
2023-01-17,05시,(군산)삼랑진태양광,3.0,0.0,7779.06
2023-01-17,06시,(군산)삼랑진태양광,3.0,0.0,7779.06
2023-01-17,07시,(군산)삼랑진태양광,3.0,0.0,7779.06
2023-01-17,08시,(군산)삼랑진태양광,3.0,3.7199999999999998,7779.06
2023-01-17,09시,(군산)삼랑진태양광,3.0,315.48,7779.06
2023-01-17,10시,(군산)삼랑진태양광,3.0,1098.9360000000001,7779.06
2023-01-17,11시,(군산)삼랑진태양광,3.0,1677.384,7779.06
2023-01-17,12시,(군산)삼랑진태양광,3.0,2027.076,7779.06
2023-01-17,13시,(군산)삼랑진태양광,3.0,1971.6480000000001,7779.06
2023-01-17,14시,(군산)삼랑진태양광,3.0,1886.5680000000002,7779.06
2023-01-17,15시,(군산)삼랑진태양광,3.0,1566.528,7779.06
2023-01-17,16시,(군산)삼랑진태양광,3.0,1030.068,7779.06
2023-01-17,17시,(군산)삼랑진태양광,3.0,437.616,7779.06
2023-01-17,18시,(군산)삼랑진태양광,3.0,10.692,7779.06
2023-01-17,19시,(군산)삼랑진태양광,3.0,0.0,7779.06
2023-01-17,20시,(군산)삼랑진태양광,3.0,0.0,7779.06
2023-01-17,21시,(군산)삼랑진태양광,3.0,0.0,7779.06
2023-01-17,22시,(군산)삼랑진태양광,3.0,0.0,7779.06
2023-01-17,23시,(군산)삼랑진태양광,3.0,0.0,7779.06
2023-01-17,24시,(군산)삼랑진태양광,3.0,0.0,7779.06
2023-01-18,01시,(군산)삼랑진태양광,3.0,0.0,6093.54
2023-01-18,02시,(군산)삼랑진태양광,3.0,0.0,6093.54
2023-01-18,03시,(군산)삼랑진태양광,3.0,0.0,6093.54
2023-01-18,04시,(군산)삼랑진태양광,3.0,0.0,6093.54
2023-01-18,05시,(군산)삼랑진태양광,3.0,0.0,6093.54
2023-01-18,06시,(군산)삼랑진태양광,3.0,0.0,6093.54
2023-01-18,07시,(군산)삼랑진태양광,3.0,0.0,6093.54
2023-01-18,08시,(군산)삼랑진태양광,3.0,5.183999999999999,6093.54
2023-01-18,09시,(군산)삼랑진태양광,3.0,230.53199999999998,6093.54
2023-01-18,10시,(군산)삼랑진태양광,3.0,874.0799999999999,6093.54
2023-01-18,11시,(군산)삼랑진태양광,3.0,1502.892,6093.54
2023-01-18,12시,(군산)삼랑진태양광,3.0,1837.152,6093.54
2023-01-18,13시,(군산)삼랑진태양광,3.0,1961.58,6093.54
2023-01-18,14시,(군산)삼랑진태양광,3.0,1533.48,6093.54
2023-01-18,15시,(군산)삼랑진태양광,3.0,505.224,6093.54
2023-01-18,16시,(군산)삼랑진태양광,3.0,725.652,6093.54
2023-01-18,17시,(군산)삼랑진태양광,3.0,214.584,6093.54
2023-01-18,18시,(군산)삼랑진태양광,3.0,4.524,6093.54
2023-01-18,19시,(군산)삼랑진태양광,3.0,0.0,6093.54
2023-01-18,20시,(군산)삼랑진태양광,3.0,0.0,6093.54
2023-01-18,21시,(군산)삼랑진태양광,3.0,0.0,6093.54
2023-01-18,22시,(군산)삼랑진태양광,3.0,0.0,6093.54
2023-01-18,23시,(군산)삼랑진태양광,3.0,0.0,6093.54
2023-01-18,24시,(군산)삼랑진태양광,3.0,0.0,6093.54
2023-01-19,01시,(군산)삼랑진태양광,3.0,0.0,8301.42
2023-01-19,02시,(군산)삼랑진태양광,3.0,0.0,8301.42
2023-01-19,03시,(군산)삼랑진태양광,3.0,0.0,8301.42
2023-01-19,04시,(군산)삼랑진태양광,3.0,0.0,8301.42
2023-01-19,05시,(군산)삼랑진태양광,3.0,0.0,8301.42
2023-01-19,06시,(군산)삼랑진태양광,3.0,0.0,8301.42
2023-01-19,07시,(군산)삼랑진태양광,3.0,0.0,8301.42
2023-01-19,08시,(군산)삼랑진태양광,3.0,9.251999999999999,8301.42
2023-01-19,09시,(군산)삼랑진태양광,3.0,306.22799999999995,8301.42
2023-01-19,10시,(군산)삼랑진태양광,3.0,1077.564,8301.42
2023-01-19,11시,(군산)삼랑진태양광,3.0,1718.268,8301.42
2023-01-19,12시,(군산)삼랑진태양광,3.0,2023.656,8301.42
2023-01-19,13시,(군산)삼랑진태양광,3.0,2155.8959999999997,8301.42
2023-01-19,14시,(군산)삼랑진태양광,3.0,2082.288,8301.42
2023-01-19,15시,(군산)삼랑진태양광,3.0,1810.788,8301.42
2023-01-19,16시,(군산)삼랑진태양광,3.0,1192.164,8301.42
2023-01-19,17시,(군산)삼랑진태양광,3.0,406.536,8301.42
2023-01-19,18시,(군산)삼랑진태양광,3.0,11.100000000000001,8301.42
2023-01-19,19시,(군산)삼랑진태양광,3.0,0.0,8301.42
2023-01-19,20시,(군산)삼랑진태양광,3.0,0.0,8301.42
2023-01-19,21시,(군산)삼랑진태양광,3.0,0.0,8301.42
2023-01-19,22시,(군산)삼랑진태양광,3.0,0.0,8301.42
2023-01-19,23시,(군산)삼랑진태양광,3.0,0.0,8301.42
2023-01-19,24시,(군산)삼랑진태양광,3.0,0.0,8301.42
2023-01-20,01시,(군산)삼랑진태양광,3.0,0.0,7905.42
2023-01-20,02시,(군산)삼랑진태양광,3.0,0.0,7905.42
2023-01-20,03시,(군산)삼랑진태양광,3.0,0.0,7905.42
2023-01-20,04시,(군산)삼랑진태양광,3.0,0.0,7905.42
2023-01-20,05시,(군산)삼랑진태양광,3.0,0.0,7905.42
2023-01-20,06시,(군산)삼랑진태양광,3.0,0.0,7905.42
2023-01-20,07시,(군산)삼랑진태양광,3.0,0.0,7905.42
2023-01-20,08시,(군산)삼랑진태양광,3.0,4.368,7905.42
2023-01-20,09시,(군산)삼랑진태양광,3.0,221.568,7905.42
2023-01-20,10시,(군산)삼랑진태양광,3.0,847.944,7905.42
2023-01-20,11시,(군산)삼랑진태양광,3.0,1473.132,7905.42
2023-01-20,12시,(군산)삼랑진태양광,3.0,1808.8200000000002,7905.42
2023-01-20,13시,(군산)삼랑진태양광,3.0,2035.02,7905.42
2023-01-20,14시,(군산)삼랑진태양광,3.0,2081.976,7905.42
2023-01-20,15시,(군산)삼랑진태양광,3.0,1869.612,7905.42
2023-01-20,16시,(군산)삼랑진태양광,3.0,1344.3719999999998,7905.42
2023-01-20,17시,(군산)삼랑진태양광,3.0,486.516,7905.42
2023-01-20,18시,(군산)삼랑진태양광,3.0,9.66,7905.42
2023-01-20,19시,(군산)삼랑진태양광,3.0,0.0,7905.42
2023-01-20,20시,(군산)삼랑진태양광,3.0,0.0,7905.42
2023-01-20,21시,(군산)삼랑진태양광,3.0,0.0,7905.42
2023-01-20,22시,(군산)삼랑진태양광,3.0,0.0,7905.42
2023-01-20,23시,(군산)삼랑진태양광,3.0,0.0,7905.42
2023-01-20,24시,(군산)삼랑진태양광,3.0,0.0,7905.42
2023-01-21,01시,(군산)삼랑진태양광,3.0,0.0,9218.34
2023-01-21,02시,(군산)삼랑진태양광,3.0,0.0,9218.34
2023-01-21,03시,(군산)삼랑진태양광,3.0,0.0,9218.34
2023-01-21,04시,(군산)삼랑진태양광,3.0,0.0,9218.34
2023-01-21,05시,(군산)삼랑진태양광,3.0,0.0,9218.34
2023-01-21,06시,(군산)삼랑진태양광,3.0,0.0,9218.34
2023-01-21,07시,(군산)삼랑진태양광,3.0,0.0,9218.34
2023-01-21,08시,(군산)삼랑진태양광,3.0,0.096,9218.34
2023-01-21,09시,(군산)삼랑진태양광,3.0,314.688,9218.34
2023-01-21,10시,(군산)삼랑진태양광,3.0,1249.992,9218.34
2023-01-21,11시,(군산)삼랑진태양광,3.0,1911.888,9218.34
2023-01-21,12시,(군산)삼랑진태양광,3.0,2221.08,9218.34
2023-01-21,13시,(군산)삼랑진태양광,3.0,2319.648,9218.34
2023-01-21,14시,(군산)삼랑진태양광,3.0,2246.328,9218.34
2023-01-21,15시,(군산)삼랑진태양광,3.0,1985.964,9218.34
2023-01-21,16시,(군산)삼랑진태양광,3.0,1419.252,9218.34
2023-01-21,17시,(군산)삼랑진태양광,3.0,511.86,9218.34
2023-01-21,18시,(군산)삼랑진태양광,3.0,8.616,9218.34
2023-01-21,19시,(군산)삼랑진태양광,3.0,0.0,9218.34
2023-01-21,20시,(군산)삼랑진태양광,3.0,0.0,9218.34
2023-01-21,21시,(군산)삼랑진태양광,3.0,0.0,9218.34
2023-01-21,22시,(군산)삼랑진태양광,3.0,0.0,9218.34
2023-01-21,23시,(군산)삼랑진태양광,3.0,0.0,9218.34
2023-01-21,24시,(군산)삼랑진태양광,3.0,0.0,9218.34
2023-01-22,01시,(군산)삼랑진태양광,3.0,0.0,2051.1
2023-01-22,02시,(군산)삼랑진태양광,3.0,0.0,2051.1
2023-01-22,03시,(군산)삼랑진태양광,3.0,0.0,2051.1
2023-01-22,04시,(군산)삼랑진태양광,3.0,0.0,2051.1
2023-01-22,05시,(군산)삼랑진태양광,3.0,0.0,2051.1
2023-01-22,06시,(군산)삼랑진태양광,3.0,0.0,2051.1
2023-01-22,07시,(군산)삼랑진태양광,3.0,0.0,2051.1
2023-01-22,08시,(군산)삼랑진태양광,3.0,0.096,2051.1
2023-01-22,09시,(군산)삼랑진태양광,3.0,89.124,2051.1
2023-01-22,10시,(군산)삼랑진태양광,3.0,479.01599999999996,2051.1
2023-01-22,11시,(군산)삼랑진태양광,3.0,472.87199999999996,2051.1
2023-01-22,12시,(군산)삼랑진태양광,3.0,472.44,2051.1
2023-01-22,13시,(군산)삼랑진태양광,3.0,378.396,2051.1
2023-01-22,14시,(군산)삼랑진태양광,3.0,455.26800000000003,2051.1
2023-01-22,15시,(군산)삼랑진태양광,3.0,544.068,2051.1
2023-01-22,16시,(군산)삼랑진태양광,3.0,207.132,2051.1
2023-01-22,17시,(군산)삼랑진태양광,3.0,42.768,2051.1
2023-01-22,18시,(군산)삼랑진태양광,3.0,0.0,2051.1
2023-01-22,19시,(군산)삼랑진태양광,3.0,0.0,2051.1
2023-01-22,20시,(군산)삼랑진태양광,3.0,0.0,2051.1
2023-01-22,21시,(군산)삼랑진태양광,3.0,0.0,2051.1
2023-01-22,22시,(군산)삼랑진태양광,3.0,0.0,2051.1
2023-01-22,23시,(군산)삼랑진태양광,3.0,0.0,2051.1
2023-01-22,24시,(군산)삼랑진태양광,3.0,0.0,2051.1
2023-01-23,01시,(군산)삼랑진태양광,3.0,0.0,7839.54
2023-01-23,02시,(군산)삼랑진태양광,3.0,0.0,7839.54
2023-01-23,03시,(군산)삼랑진태양광,3.0,0.0,7839.54
2023-01-23,04시,(군산)삼랑진태양광,3.0,0.0,7839.54
2023-01-23,05시,(군산)삼랑진태양광,3.0,0.0,7839.54
2023-01-23,06시,(군산)삼랑진태양광,3.0,0.0,7839.54
2023-01-23,07시,(군산)삼랑진태양광,3.0,0.0,7839.54
2023-01-23,08시,(군산)삼랑진태양광,3.0,2.4240000000000004,7839.54
2023-01-23,09시,(군산)삼랑진태양광,3.0,295.608,7839.54
2023-01-23,10시,(군산)삼랑진태양광,3.0,1100.268,7839.54
2023-01-23,11시,(군산)삼랑진태양광,3.0,1681.908,7839.54
2023-01-23,12시,(군산)삼랑진태양광,3.0,1983.828,7839.54
2023-01-23,13시,(군산)삼랑진태양광,3.0,2121.348,7839.54
2023-01-23,14시,(군산)삼랑진태양광,3.0,2041.1039999999998,7839.54
2023-01-23,15시,(군산)삼랑진태양광,3.0,1769.28,7839.54
2023-01-23,16시,(군산)삼랑진태양광,3.0,775.2239999999999,7839.54
2023-01-23,17시,(군산)삼랑진태양광,3.0,202.62,7839.54
2023-01-23,18시,(군산)삼랑진태양광,3.0,8.04,7839.54
2023-01-23,19시,(군산)삼랑진태양광,3.0,0.0,7839.54
2023-01-23,20시,(군산)삼랑진태양광,3.0,0.0,7839.54
2023-01-23,21시,(군산)삼랑진태양광,3.0,0.0,7839.54
2023-01-23,22시,(군산)삼랑진태양광,3.0,0.0,7839.54
2023-01-23,23시,(군산)삼랑진태양광,3.0,0.0,7839.54
2023-01-23,24시,(군산)삼랑진태양광,3.0,0.0,7839.54
2023-01-24,01시,(군산)삼랑진태양광,3.0,0.0,8434.44
2023-01-24,02시,(군산)삼랑진태양광,3.0,0.0,8434.44
2023-01-24,03시,(군산)삼랑진태양광,3.0,0.0,8434.44
2023-01-24,04시,(군산)삼랑진태양광,3.0,0.0,8434.44
2023-01-24,05시,(군산)삼랑진태양광,3.0,0.0,8434.44
2023-01-24,06시,(군산)삼랑진태양광,3.0,0.0,8434.44
2023-01-24,07시,(군산)삼랑진태양광,3.0,0.0,8434.44
2023-01-24,08시,(군산)삼랑진태양광,3.0,2.808,8434.44
2023-01-24,09시,(군산)삼랑진태양광,3.0,270.156,8434.44
2023-01-24,10시,(군산)삼랑진태양광,3.0,1048.74,8434.44
2023-01-24,11시,(군산)삼랑진태양광,3.0,1806.9,8434.44
2023-01-24,12시,(군산)삼랑진태양광,3.0,2061.624,8434.44
2023-01-24,13시,(군산)삼랑진태양광,3.0,2205.888,8434.44
2023-01-24,14시,(군산)삼랑진태양광,3.0,2222.328,8434.44
2023-01-24,15시,(군산)삼랑진태양광,3.0,1972.8960000000002,8434.44
2023-01-24,16시,(군산)삼랑진태양광,3.0,1452.912,8434.44
2023-01-24,17시,(군산)삼랑진태양광,3.0,548.7479999999999,8434.44
2023-01-24,18시,(군산)삼랑진태양광,3.0,15.84,8434.44
2023-01-24,19시,(군산)삼랑진태양광,3.0,0.0,8434.44
2023-01-24,20시,(군산)삼랑진태양광,3.0,0.0,8434.44
2023-01-24,21시,(군산)삼랑진태양광,3.0,0.0,8434.44
2023-01-24,22시,(군산)삼랑진태양광,3.0,0.0,8434.44
2023-01-24,23시,(군산)삼랑진태양광,3.0,0.0,8434.44
2023-01-24,24시,(군산)삼랑진태양광,3.0,0.0,8434.44
2023-01-25,01시,(군산)삼랑진태양광,3.0,0.0,8172.0
2023-01-25,02시,(군산)삼랑진태양광,3.0,0.0,8172.0
2023-01-25,03시,(군산)삼랑진태양광,3.0,0.0,8172.0
2023-01-25,04시,(군산)삼랑진태양광,3.0,0.0,8172.0
2023-01-25,05시,(군산)삼랑진태양광,3.0,0.0,8172.0
2023-01-25,06시,(군산)삼랑진태양광,3.0,0.0,8172.0
2023-01-25,07시,(군산)삼랑진태양광,3.0,0.0,8172.0
2023-01-25,08시,(군산)삼랑진태양광,3.0,0.288,8172.0
2023-01-25,09시,(군산)삼랑진태양광,3.0,290.016,8172.0
2023-01-25,10시,(군산)삼랑진태양광,3.0,1153.212,8172.0
2023-01-25,11시,(군산)삼랑진태양광,3.0,1714.9560000000001,8172.0
2023-01-25,12시,(군산)삼랑진태양광,3.0,2042.196,8172.0
2023-01-25,13시,(군산)삼랑진태양광,3.0,2232.48,8172.0
2023-01-25,14시,(군산)삼랑진태양광,3.0,2142.876,8172.0
2023-01-25,15시,(군산)삼랑진태양광,3.0,1912.044,8172.0
2023-01-25,16시,(군산)삼랑진태양광,3.0,1432.608,8172.0
2023-01-25,17시,(군산)삼랑진태양광,3.0,543.876,8172.0
2023-01-25,18시,(군산)삼랑진태양광,3.0,16.152,8172.0
2023-01-25,19시,(군산)삼랑진태양광,3.0,0.0,8172.0
2023-01-25,20시,(군산)삼랑진태양광,3.0,0.0,8172.0
2023-01-25,21시,(군산)삼랑진태양광,3.0,0.0,8172.0
2023-01-25,22시,(군산)삼랑진태양광,3.0,0.0,8172.0
2023-01-25,23시,(군산)삼랑진태양광,3.0,0.0,8172.0
2023-01-25,24시,(군산)삼랑진태양광,3.0,0.0,8172.0
2023-01-26,01시,(군산)삼랑진태양광,3.0,0.0,2256.3
2023-01-26,02시,(군산)삼랑진태양광,3.0,0.0,2256.3
2023-01-26,03시,(군산)삼랑진태양광,3.0,0.0,2256.3
2023-01-26,04시,(군산)삼랑진태양광,3.0,0.0,2256.3
2023-01-26,05시,(군산)삼랑진태양광,3.0,0.0,2256.3
2023-01-26,06시,(군산)삼랑진태양광,3.0,0.0,2256.3
2023-01-26,07시,(군산)삼랑진태양광,3.0,0.0,2256.3
2023-01-26,08시,(군산)삼랑진태양광,3.0,0.096,2256.3
2023-01-26,09시,(군산)삼랑진태양광,3.0,59.80800000000001,2256.3
2023-01-26,10시,(군산)삼랑진태양광,3.0,150.624,2256.3
2023-01-26,11시,(군산)삼랑진태양광,3.0,316.344,2256.3
2023-01-26,12시,(군산)삼랑진태양광,3.0,395.01599999999996,2256.3
2023-01-26,13시,(군산)삼랑진태양광,3.0,697.488,2256.3
2023-01-26,14시,(군산)삼랑진태양광,3.0,708.288,2256.3
2023-01-26,15시,(군산)삼랑진태양광,3.0,730.848,2256.3
2023-01-26,16시,(군산)삼랑진태양광,3.0,420.516,2256.3
2023-01-26,17시,(군산)삼랑진태양광,3.0,107.472,2256.3
2023-01-26,18시,(군산)삼랑진태양광,3.0,1.224,2256.3
2023-01-26,19시,(군산)삼랑진태양광,3.0,0.0,2256.3
2023-01-26,20시,(군산)삼랑진태양광,3.0,0.0,2256.3
2023-01-26,21시,(군산)삼랑진태양광,3.0,0.0,2256.3
2023-01-26,22시,(군산)삼랑진태양광,3.0,0.0,2256.3
2023-01-26,23시,(군산)삼랑진태양광,3.0,0.0,2256.3
2023-01-26,24시,(군산)삼랑진태양광,3.0,0.0,2256.3
2023-01-27,01시,(군산)삼랑진태양광,3.0,0.0,8245.08
2023-01-27,02시,(군산)삼랑진태양광,3.0,0.0,8245.08
2023-01-27,03시,(군산)삼랑진태양광,3.0,0.0,8245.08
2023-01-27,04시,(군산)삼랑진태양광,3.0,0.0,8245.08
2023-01-27,05시,(군산)삼랑진태양광,3.0,0.0,8245.08
2023-01-27,06시,(군산)삼랑진태양광,3.0,0.0,8245.08
2023-01-27,07시,(군산)삼랑진태양광,3.0,0.0,8245.08
2023-01-27,08시,(군산)삼랑진태양광,3.0,4.932,8245.08
2023-01-27,09시,(군산)삼랑진태양광,3.0,317.448,8245.08
2023-01-27,10시,(군산)삼랑진태양광,3.0,934.104,8245.08
2023-01-27,11시,(군산)삼랑진태양광,3.0,1756.6439999999998,8245.08
2023-01-27,12시,(군산)삼랑진태양광,3.0,2086.968,8245.08
2023-01-27,13시,(군산)삼랑진태양광,3.0,2161.416,8245.08
2023-01-27,14시,(군산)삼랑진태양광,3.0,2135.2439999999997,8245.08
2023-01-27,15시,(군산)삼랑진태양광,3.0,1883.6640000000002,8245.08
2023-01-27,16시,(군산)삼랑진태양광,3.0,1447.32,8245.08
2023-01-27,17시,(군산)삼랑진태양광,3.0,571.3199999999999,8245.08
2023-01-27,18시,(군산)삼랑진태양광,3.0,18.66,8245.08
2023-01-27,19시,(군산)삼랑진태양광,3.0,0.0,8245.08
2023-01-27,20시,(군산)삼랑진태양광,3.0,0.0,8245.08
2023-01-27,21시,(군산)삼랑진태양광,3.0,0.0,8245.08
2023-01-27,22시,(군산)삼랑진태양광,3.0,0.0,8245.08
2023-01-27,23시,(군산)삼랑진태양광,3.0,0.0,8245.08
2023-01-27,24시,(군산)삼랑진태양광,3.0,0.0,8245.08
2023-01-28,01시,(군산)삼랑진태양광,3.0,0.0,8117.1
2023-01-28,02시,(군산)삼랑진태양광,3.0,0.0,8117.1
2023-01-28,03시,(군산)삼랑진태양광,3.0,0.0,8117.1
2023-01-28,04시,(군산)삼랑진태양광,3.0,0.0,8117.1
2023-01-28,05시,(군산)삼랑진태양광,3.0,0.0,8117.1
2023-01-28,06시,(군산)삼랑진태양광,3.0,0.0,8117.1
2023-01-28,07시,(군산)삼랑진태양광,3.0,0.0,8117.1
2023-01-28,08시,(군산)삼랑진태양광,3.0,1.044,8117.1
2023-01-28,09시,(군산)삼랑진태양광,3.0,320.06399999999996,8117.1
2023-01-28,10시,(군산)삼랑진태양광,3.0,1249.116,8117.1
2023-01-28,11시,(군산)삼랑진태양광,3.0,1822.1999999999998,8117.1
2023-01-28,12시,(군산)삼랑진태양광,3.0,2066.832,8117.1
2023-01-28,13시,(군산)삼랑진태양광,3.0,2069.736,8117.1
2023-01-28,14시,(군산)삼랑진태양광,3.0,1877.9279999999999,8117.1
2023-01-28,15시,(군산)삼랑진태양광,3.0,1761.036,8117.1
2023-01-28,16시,(군산)삼랑진태양광,3.0,1350.12,8117.1
2023-01-28,17시,(군산)삼랑진태양광,3.0,551.1,8117.1
2023-01-28,18시,(군산)삼랑진태양광,3.0,22.356,8117.1
2023-01-28,19시,(군산)삼랑진태양광,3.0,0.0,8117.1
2023-01-28,20시,(군산)삼랑진태양광,3.0,0.0,8117.1
2023-01-28,21시,(군산)삼랑진태양광,3.0,0.0,8117.1
2023-01-28,22시,(군산)삼랑진태양광,3.0,0.0,8117.1
2023-01-28,23시,(군산)삼랑진태양광,3.0,0.0,8117.1
2023-01-28,24시,(군산)삼랑진태양광,3.0,0.0,8117.1
2023-01-29,01시,(군산)삼랑진태양광,3.0,0.0,8066.34
2023-01-29,02시,(군산)삼랑진태양광,3.0,0.0,8066.34
2023-01-29,03시,(군산)삼랑진태양광,3.0,0.0,8066.34
2023-01-29,04시,(군산)삼랑진태양광,3.0,0.0,8066.34
2023-01-29,05시,(군산)삼랑진태양광,3.0,0.0,8066.34
2023-01-29,06시,(군산)삼랑진태양광,3.0,0.0,8066.34
2023-01-29,07시,(군산)삼랑진태양광,3.0,0.0,8066.34
2023-01-29,08시,(군산)삼랑진태양광,3.0,1.608,8066.34
2023-01-29,09시,(군산)삼랑진태양광,3.0,330.348,8066.34
2023-01-29,10시,(군산)삼랑진태양광,3.0,1190.28,8066.34
2023-01-29,11시,(군산)삼랑진태양광,3.0,1715.616,8066.34
2023-01-29,12시,(군산)삼랑진태양광,3.0,1987.5120000000002,8066.34
2023-01-29,13시,(군산)삼랑진태양광,3.0,2066.724,8066.34
2023-01-29,14시,(군산)삼랑진태양광,3.0,2007.828,8066.34
2023-01-29,15시,(군산)삼랑진태양광,3.0,1796.3519999999999,8066.34
2023-01-29,16시,(군산)삼랑진태양광,3.0,1337.412,8066.34
2023-01-29,17시,(군산)삼랑진태양광,3.0,524.34,8066.34
2023-01-29,18시,(군산)삼랑진태양광,3.0,26.496000000000002,8066.34
2023-01-29,19시,(군산)삼랑진태양광,3.0,0.0,8066.34
2023-01-29,20시,(군산)삼랑진태양광,3.0,0.0,8066.34
2023-01-29,21시,(군산)삼랑진태양광,3.0,0.0,8066.34
2023-01-29,22시,(군산)삼랑진태양광,3.0,0.0,8066.34
2023-01-29,23시,(군산)삼랑진태양광,3.0,0.0,8066.34
2023-01-29,24시,(군산)삼랑진태양광,3.0,0.0,8066.34
2023-01-30,01시,(군산)삼랑진태양광,3.0,0.0,8359.2
2023-01-30,02시,(군산)삼랑진태양광,3.0,0.0,8359.2
2023-01-30,03시,(군산)삼랑진태양광,3.0,0.0,8359.2
2023-01-30,04시,(군산)삼랑진태양광,3.0,0.0,8359.2
2023-01-30,05시,(군산)삼랑진태양광,3.0,0.0,8359.2
2023-01-30,06시,(군산)삼랑진태양광,3.0,0.0,8359.2
2023-01-30,07시,(군산)삼랑진태양광,3.0,0.0,8359.2
2023-01-30,08시,(군산)삼랑진태양광,3.0,1.692,8359.2
2023-01-30,09시,(군산)삼랑진태양광,3.0,335.856,8359.2
2023-01-30,10시,(군산)삼랑진태양광,3.0,1205.28,8359.2
2023-01-30,11시,(군산)삼랑진태양광,3.0,1745.784,8359.2
2023-01-30,12시,(군산)삼랑진태양광,3.0,2043.8519999999999,8359.2
2023-01-30,13시,(군산)삼랑진태양광,3.0,2139.864,8359.2
2023-01-30,14시,(군산)삼랑진태양광,3.0,2076.252,8359.2
2023-01-30,15시,(군산)삼랑진태양광,3.0,1867.2240000000002,8359.2
2023-01-30,16시,(군산)삼랑진태양광,3.0,1428.12,8359.2
2023-01-30,17시,(군산)삼랑진태양광,3.0,606.78,8359.2
2023-01-30,18시,(군산)삼랑진태양광,3.0,25.392000000000003,8359.2
2023-01-30,19시,(군산)삼랑진태양광,3.0,0.0,8359.2
2023-01-30,20시,(군산)삼랑진태양광,3.0,0.0,8359.2
2023-01-30,21시,(군산)삼랑진태양광,3.0,0.0,8359.2
2023-01-30,22시,(군산)삼랑진태양광,3.0,0.0,8359.2
