발전기명,년월일,설비용량(MW),01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
화순 풍력 발전소,2021-10-29,18,565.509,140.293,342.777,386.166,94.011,0,0,458.482,2043.644,102.688,494.64,80.994,59.299,0,33.265,0,0,0,0,144.632,429.556,1171.516,746.299,138.846
장흥 풍력 발전소,2021-10-29,18,0,0,0,0,0,0,2893,0,0,0,0,0,0,0,0,0,49175,1446,0,183682,179343,1430406,205377,17356
화순 풍력 발전소,2021-10-30,18,56.406,76.655,629.147,215.501,468.606,1867.194,1054.364,1113.663,1089.076,1094.861,1543.219,1508.507,2165.135,1138.251,566.956,128.722,72.316,0,1.446,13.017,151.863,65.084,0,0
장흥 풍력 발전소,2021-10-30,18,27480,27480,0,101242,185128,857665,553939,619023,144632,111366,0,0,2893,73762,20248,8678,46282,1398587,922749,1434745,305173,0,0,0
화순 풍력 발전소,2021-10-31,18,4.339,1.446,0,0,1.446,290.709,665.305,705.802,325.421,107.027,24.587,0,1.446,0,1.446,0,0,14.463,60.745,0,1.446,0,0,0
장흥 풍력 발전소,2021-10-31,18,0,0,0,0,0,0,7232,2893,1446,0,0,0,80994,96903,0,0,10124,173558,91118,11571,13017,135954,477284,2893
화순 풍력 발전소,2021-11-01,18,0,0,0,1.446,101.242,216.947,977.709,1183.086,1504.168,2330.015,3594.095,951.676,0,0,0,0,0,850.434,957.461,2062.446,2296.749,1355.198,2995.32,7572.909
장흥 풍력 발전소,2021-11-01,18,0,1446,0,0,1446,1446,0,0,0,0,0,0,0,0,85333,62192,56406,238642,36158,2893,23141,7232,1446,79547
화순 풍력 발전소,2021-11-02,18,2901.309,209.716,82.44,274.8,1093.415,1107.878,1608.303,1907.691,591.543,147.524,40.497,0,17.356,257.444,72.316,0,0,0,270.461,731.836,400.629,43.389,0,0
장흥 풍력 발전소,2021-11-02,18,1446,36158,235749,387613,1070274,2221541,1366768,2201293,934320,448358,979156,2779819,2652543,3581078,3672196,3766206,3218053,2811638,3241194,3440785,3040156,1732686,1436192,1940956
화순 풍력 발전소,2021-11-03,18,0,17.356,88.225,209.716,623.362,1174.408,997.958,639.272,111.366,8.678,72.316,608.899,1319.04,1738.472,1589.501,1751.488,1275.651,640.718,1119.448,2243.236,3559.383,4139.356,4699.08,2361.834
장흥 풍력 발전소,2021-11-03,18,3416198,2969286,2687255,3116811,2308320,3077760,2818869,1586608,1605411,765101,639272,1729794,1715331,2094265,2844903,1864301,2727752,1966989,2962055,3203589,3074867,3103794,2998213,3246979
화순 풍력 발전소,2021-11-04,18,477.284,0,0,0,0,0,0,0,5263.143,7345.838,5987.747,4269.524,2675.684,863.451,727.497,2334.354,2026.288,2564.318,1669.048,2587.459,3876.126,3495.745,4628.211,2901.309
장흥 풍력 발전소,2021-11-04,18,2405223,4360642,4305682,2254806,2539731,3047387,4140802,3278798,1910583,3112472,3314956,7235918,8771905,8215074,9429979,9357663,9188444,9186998,9512419,12374678,8252678,9377912,5925556,2262038
화순 풍력 발전소,2021-11-05,18,3458.141,4272.417,2507.912,798.366,269.015,206.823,391.952,655.181,0,0,18.802,5.785,2.893,0,0,89.672,1084.737,629.147,880.806,101.242,704.356,873.575,43.389,26.034
장흥 풍력 발전소,2021-11-05,18,6233621,5015823,5205291,4216011,4636888,2990981,2542623,3605665,3770545,2280840,613238,127276,235749,1446,13017,536583,1311808,2603368,2211417,2202739,2687255,2954823,2181044,2538284
화순 풍력 발전소,2021-11-06,18,274.8,188.021,0,0,0,183.682,1100.646,2577.335,883.699,125.829,0,0,0,0,11.571,428.109,940.105,417.985,75.208,472.945,308.065,7.232,0,20.248
장흥 풍력 발전소,2021-11-06,18,2798621,3663518,2638080,822954,2371958,2748000,3028585,5448272,2694486,1682065,245874,202484,1446,0,0,104135,1583716,2606261,2259145,1080398,2502126,3064743,2441381,3685213
화순 풍력 발전소,2021-11-07,18,154.756,529.352,1139.697,420.878,238.642,2.893,21.695,0,1.446,0,0,0,0,0,0,0,56.406,0,2.893,0,0,20.248,312.404,182.236
장흥 풍력 발전소,2021-11-07,18,3239747,6518545,6550364,5242895,8346688,5699931,6496851,5425131,8366937,7565678,5631954,7418154,6505528,6204695,4741023,6337756,5817082,5788156,4853836,6219158,4386676,4739577,3281691,2889739
화순 풍력 발전소,2021-11-08,18,0,0,1.446,0,0,0,0,44.836,36.158,203.931,0,0,0,0,180.789,133.061,1.446,2.893,0,0,393.398,2967.84,5953.036,3481.282
장흥 풍력 발전소,2021-11-08,18,2033520,2089926,2559979,1413051,1347966,919857,746299,1706653,2800067,4547217,2843457,1342181,637825,50621,229964,364472,192360,345669,1061596,2658328,3492853,3582524,2509358,4508166
화순 풍력 발전소,2021-11-09,18,801.259,1443.423,1363.876,1728.347,2228.773,2121.745,2141.994,2400.884,1417.389,315.297,318.189,31.819,44.836,34.712,54.96,23.141,23.141,30.373,83.886,80.994,228.518,308.065,351.455,665.305
장흥 풍력 발전소,2021-11-09,18,3378594,2169474,2730644,2975072,1809341,5782371,6865661,3424876,4678832,7215669,6736939,4412709,2914326,3165985,909733,31819,18802,0,1213459,5046196,7409476,11298619,12692867,11914749
화순 풍력 발전소,2021-11-10,18,255.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
장흥 풍력 발전소,2021-11-10,18,9599198,11365149,7891099,8222305,9013440,9994042,7598943,5906754,7831800,7308234,7198314,7370425,6093328,5673897,6123701,4088735,5014377,3735834,3773438,4879869,5365832,5211076,7768162,8900627
화순 풍력 발전소,2021-11-11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
장흥 풍력 발전소,2021-11-11,18,7570017,9551469,10271735,10151691,10779392,11443251,12130251,10529179,6384038,8715499,9033688,7895438,4129232,4560234,4198655,3248425,3818274,3776331,4307128,4379444,6472263,9768417,9853749,7753699
화순 풍력 발전소,2021-11-12,18,0,0,0,0,0,0,0,1327.718,3262.888,2613.493,1903.352,1285.775,445.465,529.352,1470.903,1537.434,1982.899,1116.556,566.956,0,0,0,0,0
장흥 풍력 발전소,2021-11-12,18,7042112,3440785,3124042,2840564,2839118,3598434,1748596,794027,60745,15909,0,5785,118598,41943,4339,33265,79547,146078,193806,1446,154756,451251,673983,481623
화순 풍력 발전소,2021-11-13,18,0,0,0,0,0,0,0,3242.64,5860.472,679.768,519.227,1191.764,689.893,412.2,137.4,13.017,13.017,33.265,559.724,3271.566,5329.674,5085.246,5102.602,2969.286
장흥 풍력 발전소,2021-11-13,18,1881657,2583120,3867448,3510208,4483579,3631699,3808149,3518886,1106432,1070274,1100646,465714,28926,0,1446,0,1446,0,0,529352,1903352,1210566,143185,747745
화순 풍력 발전소,2021-11-14,18,3469.712,2169.474,1699.421,687,108.474,104.135,0,0,1.446,0,0,0,0,0,318.189,889.484,1282.882,5177.811,3484.175,1559.128,2314.105,3838.522,2889.739,3045.941
장흥 풍력 발전소,2021-11-14,18,2153564,1486813,143185,69423,128722,1446,1446,4339,66531,86779,4339,0,0,0,0,0,7232,530798,182236,88225,0,60745,72316,759316
화순 풍력 발전소,2021-11-15,18,1897.566,1295.899,1819.465,1336.396,2574.442,3508.762,2820.316,1826.697,636.379,37.604,5.785,1.446,0,0,0,399.183,313.851,253.105,1643.015,2800.067,5413.56,4664.368,3471.158,5973.284
장흥 풍력 발전소,2021-11-15,18,2893,0,0,0,4339,0,0,0,0,0,0,0,0,0,0,7232,365918,636379,977709,10124,86779,0,0,0
화순 풍력 발전소,2021-11-16,18,7403.691,5153.223,3103.794,6726.815,6660.284,5905.307,2925.897,1940.956,2013.272,2285.179,1874.425,2149.225,2564.318,2512.251,1654.585,2337.246,0,0,0,0,0,0,0,0
장흥 풍력 발전소,2021-11-16,18,0,0,0,1446,0,0,0,0,0,1446,0,0,0,14463,1818019,2571549,2603368,1284328,1546112,441126,1304577,2290964,5413560,7205545
화순 풍력 발전소,2021-11-17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
장흥 풍력 발전소,2021-11-17,18,6164198,4738131,7434063,7788411,11168451,8611364,6559042,6480941,10565337,9065507,9933297,9943421,7023309,7056575,5699931,4553002,2839118,4434404,4152373,4149480,8729962,11519905,11232088,8575206
화순 풍력 발전소,2021-11-18,18,0,0,0,0,0,0,0,3135.613,4832.141,1266.973,60.745,0,0,0,0,0,138.846,53.514,14.463,1622.766,1171.516,691.339,564.063,198.145
장흥 풍력 발전소,2021-11-18,18,9894246,11508335,9117575,7717541,10552320,10309339,9816145,8609918,9194229,10466987,7659688,8952695,9383697,6612556,6483834,9214478,9389482,9607876,8592562,7089840,10393225,12050703,7282200,4843712
화순 풍력 발전소,2021-11-19,18,83.886,62.192,20.248,370.257,1060.149,1514.293,1966.989,1887.442,1421.728,3100.901,1272.758,3572.4,3602.773,2020.503,4706.312,4607.962,5796.834,6126.594,4707.758,5788.156,4730.899,2170.92,462.821,326.867
장흥 풍력 발전소,2021-11-19,18,5840223,5940019,7694400,5627615,5485876,7386335,8288836,7606175,12094093,8793600,5747659,7327036,8933893,7946059,5530712,5367278,7964861,6725368,4769949,4152373,3850093,1511400,4347625,4529861
화순 풍력 발전소,2021-11-20,18,995.065,1194.657,2593.244,2348.817,3588.309,3461.034,1381.232,3831.291,4984.004,295.048,0,0,0,17.356,5.785,108.474,1394.248,1689.297,3863.109,3614.343,4301.343,3152.968,903.947,2389.314
장흥 풍력 발전소,2021-11-20,18,2438488,1239493,1993023,1945295,809937,2532499,2311213,2931682,658074,1446,0,0,0,0,0,27480,1446,59299,465714,112813,134507,8678,4339,33265
화순 풍력 발전소,2021-11-21,18,2839.118,2875.276,2538.284,3973.029,2661.221,1334.949,1651.693,2638.08,2523.821,873.575,4939.168,5793.941,3205.036,2484.771,2629.402,3612.897,4205.886,4171.175,4055.469,5500.339,6216.265,5150.331,5047.642,6550.364
장흥 풍력 발전소,2021-11-21,18,192360,118598,36158,0,1446,2893,111366,86779,0,2893,0,0,0,0,0,89672,7232,5785,0,2893,7232,0,0,0
화순 풍력 발전소,2021-11-22,18,6861.322,7889.653,4587.714,4457.545,5663.773,4681.724,4197.208,6408.625,5085.246,3680.874,6489.619,8586.777,8400.202,11049.853,6619.787,7141.907,8024.16,4375.105,3656.286,2058.107,556.832,1317.594,1573.592,1002.297
장흥 풍력 발전소,2021-11-22,18,11571,40497,188021,2309766,3549259,4244937,3553598,2230219,1439084,2862259,5072229,3090777,1402926,1278543,1530202,1625659,2350263,2345924,922749,2568657,6013781,4311467,3839968,6333417
화순 풍력 발전소,2021-11-23,18,1242.385,733.282,856.219,730.389,588.651,848.987,1682.065,1099.2,420.878,0,8.678,0,0,0,54.96,198.145,86.779,60.745,0,912.625,244.427,0,4.339,255.998
장흥 풍력 발전소,2021-11-23,18,6645821,6023905,6506975,7425385,4810446,4577589,3663518,3138505,3161646,3157307,5838777,2635187,3821166,5244341,6705120,6537347,6962564,7860726,8599794,6859876,10527733,8974389,8942571,9369234
화순 풍력 발전소,2021-11-24,18,163.434,280.585,4.339,0,0,0,0,0,0,8.678,24.587,0,0,0,0,1.446,4.339,1.446,1.446,150.417,0,1.446,5.785,0
장흥 풍력 발전소,2021-11-24,18,9403945,10449632,8828312,5153223,3408966,2267823,1807895,2671345,2933128,5238556,3994724,4124893,4328823,3980261,3874680,5024501,6162752,6632804,3327973,3450909,6496851,5798280,4722221,6104899
화순 풍력 발전소,2021-11-25,18,0,1.446,17.356,13.017,8.678,18.802,2.893,115.705,666.752,396.291,122.937,1240.939,1780.415,2123.192,997.958,838.863,1566.36,2204.185,2805.853,4749.701,6694.996,6533.008,2110.175,1846.945
장흥 풍력 발전소,2021-11-25,18,4664368,2179598,2842011,1603964,1366768,3599880,3254211,3358345,1747149,203931,0,0,0,0,0,0,177897,856219,1376893,172112,0,0,88225,754977
화순 풍력 발전소,2021-11-26,18,2518.036,2658.328,3125.488,1096.307,371.703,310.958,1122.341,1463.672,540.922,857.665,543.815,1.446,10.124,2.893,0,5.785,120.044,345.669,971.924,1966.989,1729.794,1391.356,2211.417,1447.762
장흥 풍력 발전소,2021-11-26,18,3524672,5274714,2249021,873575,429556,2930236,3709800,3852985,4581928,1598179,876467,60745,0,0,0,0,7232,39051,474392,403522,321082,334099,8678,0
화순 풍력 발전소,2021-11-27,18,1465.118,2065.339,2380.636,3060.404,3220.945,3627.36,2743.661,1820.912,711.587,318.189,1034.116,2170.92,2432.703,2396.545,5105.495,4701.973,3818.274,4310.021,5471.413,4748.255,3993.278,5522.034,7771.055,10057.68
장흥 풍력 발전소,2021-11-27,18,0,0,0,2893,302280,714480,1337842,1055811,1339288,417985,603114,72316,169219,138846,0,1446,59299,915518,2507912,3683766,1246724,1145482,1935171,1400034
화순 풍력 발전소,2021-11-28,18,8290.282,7169.387,6969.796,8929.554,6736.939,6417.303,7241.703,7270.629,4135.017,1083.291,850.434,1481.027,188.021,105.581,10.124,0,0,441.126,691.339,173.558,0,0,0,416.539
장흥 풍력 발전소,2021-11-28,18,2421133,2532499,2697379,1187425,2280840,2263484,1870086,1073166,1238046,591543,60745,0,0,0,39051,147524,7232,0,0,0,0,0,0,0
화순 풍력 발전소,2021-11-29,18,1695.082,4349.072,2866.598,6329.078,5649.309,656.627,172.112,2238.897,5736.088,2703.164,1063.042,698.571,105.581,10.124,1.446,0,76.655,976.263,1378.339,587.204,36.158,212.608,2662.667,5594.349
장흥 풍력 발전소,2021-11-29,18,1446,203931,1107878,2075463,4703419,4344733,3215160,5689806,4207333,553939,49175,0,0,0,1446,2893,30373,297941,497533,409307,1446,1446,163434,321082
화순 풍력 발전소,2021-11-30,18,5733.196,6534.455,9130.592,8635.952,9016.333,7082.608,5718.733,3176.109,2656.882,1577.931,65.084,0,193.806,384.72,99.796,2.893,15.909,448.358,540.922,875.021,1196.103,1191.764,471.499,749.192
장흥 풍력 발전소,2021-11-30,18,455589,227072,529352,1629998,856219,134507,601667,715926,310958,117152,0,1446,1446,20248,70869,791135,914072,188021,435341,2021949,381827,34712,325421,241535
화순 풍력 발전소,2021-12-01,18,273.354,40.497,72.316,0,0,0,186.575,656.627,228.518,305.173,14.463,0,283.478,54.96,161.987,546.707,92.564,269.015,214.055,318.189,329.76,552.493,1084.737,1174.408
장흥 풍력 발전소,2021-12-01,18,1421728,3709800,4286880,4793091,2570103,2379189,1615535,1279989,1264080,1671941,445465,44836,40497,0,0,0,4339,147524,0,0,0,0,0,0
화순 풍력 발전소,2021-12-02,18,1919.261,1980.006,1180.194,1654.585,895.269,640.718,1227.922,2769.695,3800.918,4041.006,1504.168,501.872,668.198,3171.771,3034.371,5984.855,5279.053,3552.152,3505.869,6742.724,5446.825,6343.541,3695.337,4229.027
장흥 풍력 발전소,2021-12-02,18,0,86779,161987,1323379,4114768,5062105,5413560,2998213,1025438,383274,248766,315297,282032,1245278,1706653,4661476,6266886,6955333,5929895,6265440,5741874,6414411,4599284,2710396
화순 풍력 발전소,2021-12-03,18,5085.246,4592.053,5459.842,5576.994,4347.625,5302.194,3611.451,4039.56,3122.596,4444.528,7623.531,5655.095,3273.013,3809.596,3743.065,3659.179,5403.436,5106.941,5704.269,4568.912,3879.019,4849.497,3515.994,3168.878
장흥 풍력 발전소,2021-12-03,18,1940956,1161392,1761613,2970733,1434745,1427514,2343032,1590947,2529606,964693,0,0,0,0,122937,805598,1835375,1593840,2559979,1605411,2068232,821507,786796,1122341
화순 풍력 발전소,2021-12-04,18,3760.421,5119.958,4586.267,2139.101,3718.478,4263.739,4548.663,3556.491,4214.564,8032.838,7888.206,8443.592,4299.897,7045.004,5028.84,4460.438,2034.966,931.427,2428.364,1389.909,2659.775,3790.794,2366.173,1940.956
장흥 풍력 발전소,2021-12-04,18,56406,0,0,0,523566,2694486,1942402,3340989,2950484,509103,753531,206823,109920,2168027,5073676,6032583,6703674,8255571,7299556,3977368,3949888,4803215,3223838,7717541
화순 풍력 발전소,2021-12-05,18,1359.537,2066.785,882.253,413.646,420.878,390.505,135.954,558.278,222.733,0,44.836,1191.764,1068.827,1966.989,2186.829,2192.615,1441.977,1190.318,536.583,163.434,753.531,603.114,3628.806,1705.206
장흥 풍력 발전소,2021-12-05,18,9172535,11567634,9836394,9590520,9972347,9369234,9084309,7486131,6417303,9375019,7982217,10002720,9116128,8440699,9628124,9550023,8602686,7217116,4845158,7167941,7938827,7327036,9752507,9058276
화순 풍력 발전소,2021-12-06,18,2324.229,3154.415,3529.011,961.8,815.722,1126.68,808.491,1816.573,4218.903,2878.168,484.516,0,0,148.971,475.838,558.278,481.623,1981.453,4081.503,4613.747,4897.225,6133.825,3721.371,2734.983
장흥 풍력 발전소,2021-12-06,18,8530371,8821080,11223411,12655263,11298619,8395863,10305000,10827120,10161815,12418067,11372381,8793600,5203844,6447676,5603027,3965798,5266036,5657987,3051726,4375105,4798876,5733196,4862514,7121659
화순 풍력 발전소,2021-12-07,18,2675.684,2685.808,2648.204,2542.623,2734.983,3798.025,3090.777,1780.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
장흥 풍력 발전소,2021-12-07,18,7435509,5582779,4204440,3858771,4550109,3330865,1725455,1925046,1016760,179343,273354,4528415,2914326,2522375,2668453,1423175,825846,46282,545261,1028331,2306874,500425,10124,1514293
화순 풍력 발전소,2021-12-08,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
장흥 풍력 발전소,2021-12-08,18,3458141,3128381,1653139,814276,523566,255998,247320,458482,370257,52067,0,0,0,0,0,60745,0,7232,50621,241535,318189,616131,921303,1667602
화순 풍력 발전소,2021-12-09,18,0,0,0,0,0,0,0,666.752,4875.531,8495.659,9871.105,10754.804,5513.356,7248.935,8155.775,7833.246,10322.356,5657.987,3957.12,1952.526,1982.899,2092.819,485.962,0
장흥 풍력 발전소,2021-12-09,18,2818869,2638080,3468265,2409562,1337842,2429811,2515143,2175259,1178747,507657,1446,0,37604,73762,361579,393398,620469,140293,211162,150417,750638,543815,27480,228518
화순 풍력 발전소,2021-12-10,18,0,0,0,0,0,0,0,182.236,3021.354,465.714,1619.874,1654.585,3410.413,6650.16,5338.352,6703.674,6100.56,6142.503,4769.949,2623.617,5420.792,8002.465,6169.983,7705.971
장흥 풍력 발전소,2021-12-10,18,367364,306619,931427,603114,1131019,1923600,1255402,1258295,1023992,0,0,0,0,0,0,2893,121491,118598,54960,157648,14463,53514,0,0
화순 풍력 발전소,2021-12-11,18,7457.204,10679.596,10440.954,9191.337,9616.554,8414.665,6456.354,5332.566,7222.901,7140.461,5733.196,6162.752,4427.173,10320.909,7357.408,6356.558,10615.958,8699.589,8793.6,5524.926,5737.535,7473.114,8097.922,8011.143
장흥 풍력 발전소,2021-12-11,18,0,0,2893,190914,183682,614684,0,448358,267568,255998,0,2893,0,0,57853,7232,0,0,0,0,78101,18802,65084,329760
화순 풍력 발전소,2021-12-12,18,7784.072,10867.617,7545.429,6269.779,4263.739,6394.162,3547.813,766.547,2.893,37.604,2745.107,776.672,177.897,2344.478,6752.848,4103.198,5873.488,5072.229,4272.417,3839.968,4418.495,5076.568,4097.413,1518.632
장흥 풍력 발전소,2021-12-12,18,2059554,3721371,6671855,5348476,4231920,5660880,8544834,6586522,6356558,4250722,966139,423771,261783,558278,403522,410754,299387,818615,1005189,1616981,2478985,4515398,4713543,3092223
화순 풍력 발전소,2021-12-13,18,2711.842,4568.912,8677.895,11407.093,11826.524,9227.495,13423.257,11411.432,6418.749,3066.189,3099.455,3504.423,2724.859,1969.882,1491.152,4217.457,2209.971,3546.366,2536.838,1293.006,818.615,645.057,1291.56,614.684
장흥 풍력 발전소,2021-12-13,18,5832992,6042707,4366427,6926406,5971838,2617832,1682065,2163688,1064488,475838,153309,289263,885145,595882,2269269,1920707,1909137,1372554,960354,3737280,3741619,3839968,4401139,4135017
화순 풍력 발전소,2021-12-14,18,1045.686,921.303,675.429,980.602,1658.924,1842.606,2626.509,2574.442,2296.749,367.364,23.141,446.912,1880.211,1695.082,496.086,274.8,302.28,710.141,807.044,753.531,328.314,95.457,11.571,52.067
장흥 풍력 발전소,2021-12-14,18,4644120,3378594,1634337,4009187,7104303,6705120,7857834,8206396,5415006,7791303,6065848,6825164,8225198,8769013,8375615,8508676,8197718,9289686,5218307,2720520,2578781,2925897,1449208,873575
화순 풍력 발전소,2021-12-15,18,17.356,365.918,1128.126,1272.758,1076.059,1342.181,908.286,577.08,645.057,227.072,10.124,53.514,1778.968,1754.381,1871.533,5010.038,3487.067,1362.429,792.581,1724.008,1223.583,255.998,444.019,386.166
장흥 풍력 발전소,2021-12-15,18,1090522,1293006,1003743,1760166,1891781,2551301,1188872,150417,20248,5785,451251,1606857,1614088,1284328,3607112,3544920,5173472,6243745,6067295,6436105,6577844,4338947,6988598,7228686
화순 풍력 발전소,2021-12-16,18,163.434,457.036,177.897,1738.472,2477.539,1634.337,433.895,248.766,295.048,201.038,828.739,57.853,14.463,141.739,198.145,322.528,328.314,1155.606,1345.074,3604.219,2943.253,2499.234,2189.722,2335.8
장흥 풍력 발전소,2021-12-16,18,7384888,10014291,12111448,8390078,5349922,5280499,5225539,4366427,3226731,2403777,1083291,1706653,3100901,3174663,2836225,2220095,3893482,5354261,4810446,3828398,3301939,2205632,1962651,1086183
화순 풍력 발전소,2021-12-17,18,2898.417,3355.453,2390.76,2675.684,1551.897,1298.792,1051.472,1914.922,1741.364,0,0,0,0,579.973,402.076,1454.994,2765.356,1891.781,2243.236,3239.747,5264.589,4213.118,2107.282,2244.682
장흥 풍력 발전소,2021-12-17,18,500425,1391356,1462225,1955419,1884549,1187425,1238046,905394,1274204,436787,1206227,1709545,1807895,2798621,1288667,2094265,2059554,1936617,1518632,1929385,2886846,2222987,944444,942998
화순 풍력 발전소,2021-12-18,18,1758.72,1369.661,1729.794,1400.034,1294.453,1664.709,2734.983,3589.756,1750.042,332.653,240.088,39.051,83.886,196.699,539.476,1598.179,1570.699,2037.859,551.046,710.141,1708.099,2723.413,3987.493,4764.164
