년월일,단계,총량,평균,최대,최소,최대(시간별),최소(시간별),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2013-06-01,1,13678,570,2916,0,2916,22,0,0,0,0,0,230,1208,2152,386,22,0,0,0,0,0,0,0,0,112,746,1988,1760,2916,2158
2013-06-02,1,28806,1200,3534,402,3534,402,740,402,686,558,596,570,1754,2170,1882,2052,3534,2924,1528,1642,1324,618,954,856,690,590,556,742,792,646
2013-06-03,1,14736,614,1638,0,1638,26,814,724,1148,1638,1430,1106,946,1022,1006,988,804,708,514,404,312,264,372,246,98,0,0,26,166,0
2013-06-04,1,80,3,46,0,46,6,0,0,0,0,0,0,0,0,0,0,0,46,6,0,8,20,0,0,0,0,0,0,0,0
2013-06-05,1,80,3,54,0,54,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
2013-06-06,1,3326,139,804,0,804,12,0,0,0,0,0,0,0,16,296,668,804,726,526,232,16,30,0,0,0,0,0,0,12,0
2013-06-07,1,14152,590,1368,0,1368,42,0,0,94,314,442,546,220,42,386,676,898,1118,1330,1368,1002,1028,1192,870,750,468,366,380,348,314
2013-06-08,1,74140,3089,6684,566,6684,566,566,906,646,1292,1202,1558,2406,2558,2808,3510,2656,2002,1854,1102,2298,3206,4754,4008,5642,6588,5074,5472,5348,6684
2013-06-09,1,77630,3235,6772,1712,6772,1712,6772,4484,3896,4570,3330,3104,3222,5022,3108,3218,1712,2886,2286,1908,3154,4136,3434,2358,2318,3360,3178,2346,1732,2096
2013-06-10,1,39754,1656,2746,628,2746,628,1780,1852,2746,2068,2668,2492,2128,2022,1822,1642,1482,1472,1448,1188,1040,1856,2534,1838,1610,1200,762,732,744,628
2013-06-11,1,23958,998,2030,188,2030,188,968,736,1006,796,942,832,448,536,654,940,916,678,2030,1656,1968,1574,1684,1572,572,188,812,872,1148,430
2013-06-12,1,46790,1950,4650,0,4650,56,374,532,410,380,440,0,0,0,1150,4156,4650,3628,2766,3160,2162,2308,2912,3238,3894,4246,3614,2360,56,354
2013-06-13,1,3544,148,756,0,756,16,296,66,0,32,756,438,110,236,628,440,200,0,0,0,0,0,16,70,128,104,0,0,0,24
2013-06-14,1,1712,71,382,0,382,2,36,196,0,22,38,180,200,0,0,4,0,0,104,212,0,216,382,0,0,26,90,2,4,0
2013-06-15,1,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2013-06-16,1,11136,464,2632,0,2632,2,0,370,1312,2632,1194,1346,386,2,0,238,168,0,0,0,102,182,16,94,0,0,712,844,1048,490
2013-06-17,1,31798,1325,6710,0,6710,16,0,0,0,0,32,0,60,450,596,34,16,56,536,1486,2238,1876,2552,3858,2100,408,2868,2474,3448,6710
2013-06-18,1,118356,4932,8124,0,8124,2,7236,6468,7010,5530,5062,5098,4294,4596,7226,7558,6786,2214,0,2,658,4180,4288,6386,7002,6024,4576,4612,3426,8124
2013-06-19,1,71720,2988,7886,0,7886,52,7886,7852,7786,7730,7736,1924,1926,2106,4852,5746,3260,2086,3814,3516,1344,522,1120,176,0,0,0,0,52,286
2013-06-20,1,3718,155,542,0,542,2,14,542,78,2,0,0,0,14,196,118,2,0,186,82,436,328,258,322,126,54,130,90,376,364
2013-06-21,1,22378,932,2522,0,2522,144,622,864,1120,1006,1820,2124,2522,1664,2262,1260,1604,1994,994,664,378,144,0,0,0,0,0,0,550,786
2013-06-22,1,2696,112,1096,0,1096,24,320,70,222,0,0,0,0,0,0,0,0,66,400,1096,420,78,24,0,0,0,0,0,0,0
2013-06-23,1,1888,79,444,0,444,4,0,0,0,390,444,0,0,0,0,0,0,4,66,40,204,282,306,62,0,68,0,0,0,22
2013-06-24,1,868,36,488,0,488,20,0,0,0,0,0,0,0,0,0,0,38,0,26,0,0,0,0,0,0,0,0,20,488,296
2013-06-25,1,16980,708,3522,0,3522,8,0,54,54,218,398,240,8,0,0,120,320,396,216,276,544,344,656,1536,1750,2512,3522,1874,1642,300
2013-06-26,1,29868,1245,4464,0,4464,4,1040,2628,3190,4464,3514,2488,3130,2508,2062,2208,950,712,482,64,168,140,0,0,0,0,0,4,0,116
2013-06-27,1,2692,112,678,0,678,8,44,16,0,0,362,368,678,426,410,8,0,36,146,0,32,0,0,24,0,14,0,0,0,128
2013-06-28,1,13036,543,1138,0,1138,16,466,648,722,730,516,558,684,670,1138,1002,422,912,1126,1064,886,894,526,36,20,0,0,0,0,16
2013-06-29,1,9354,390,932,2,932,2,212,512,168,56,14,2,548,868,826,414,490,422,688,614,594,378,202,278,288,138,96,186,428,932
2013-06-30,1,8082,337,832,0,832,16,288,332,336,392,460,550,798,832,750,524,426,226,70,238,260,416,644,524,16,0,0,0,0,0
2013-07-01,1,22984,958,5342,0,5342,140,0,0,0,0,0,0,0,0,0,0,140,378,516,766,1360,1100,1240,1848,1312,1388,1196,2556,5342,3842
2013-07-02,1,152320,6347,8122,3652,8122,3652,4442,5896,8034,8122,7414,7372,7306,7598,7214,7640,7760,7818,7238,6082,6546,7172,5580,4628,6280,4364,5678,4480,3652,4004
2013-07-03,1,77964,3249,8798,6,8798,6,8798,8152,7988,7708,7712,6182,6278,5324,4088,954,526,424,630,1744,378,20,6,8,82,1344,1654,1368,3304,3292
2013-07-04,1,69502,2896,8658,0,8658,202,2408,1314,3236,4902,3910,4162,6144,5022,202,0,538,698,1610,2068,1520,1104,1252,1788,2706,1718,2204,4880,7458,8658
2013-07-05,1,122408,5100,8766,26,8766,26,8720,7474,8766,8670,7834,7162,6854,6686,7034,7232,6872,6624,6118,6842,3482,3224,2902,2240,4834,1678,508,356,270,26
2013-07-06,1,27824,1159,4350,0,4350,16,0,686,212,44,62,156,350,16,120,1042,306,488,1238,896,130,1038,2456,4350,3888,1054,764,1274,3766,3488
2013-07-07,1,149124,6214,8306,4034,8306,4034,5276,4076,4034,4368,4388,4656,6500,4372,6234,5782,6910,7126,8306,7916,5854,6674,5842,7978,7748,7742,7168,6404,6548,7222
2013-07-08,1,183666,7653,9062,5496,9062,5496,7066,7784,8056,8040,8812,7988,6466,7848,8880,7776,7662,7900,7344,7212,6088,5942,5496,6962,8182,7156,9062,8328,8978,8638
2013-07-09,1,159686,6654,8076,5294,8076,5294,7928,7420,5342,7538,6852,7544,5620,6120,7254,7504,6058,5688,6466,6696,6860,5354,5320,7626,6342,5294,5682,7538,7564,8076
2013-07-10,1,100712,4196,7890,1926,7890,1926,7758,7728,6090,7890,4998,7050,5814,5040,5942,5834,2306,2108,2110,2116,3356,3770,2268,3368,2778,3180,1926,1980,2076,3226
2013-07-11,1,39560,1648,2892,568,2892,568,1918,1120,1712,2810,2120,568,1810,1644,1028,2100,2656,1854,1370,1048,668,758,938,1074,1258,1664,2208,2892,2456,1886
2013-07-12,1,40732,1697,2684,860,2684,860,2126,1688,1464,2182,2564,2450,1654,1412,860,1310,2346,2684,1650,1136,1120,1514,1686,1904,1328,1622,1698,1360,1512,1462
2013-07-13,1,42600,1775,2856,640,2856,640,2086,1948,1684,1178,1176,2362,2218,2198,1816,2258,2122,2832,2856,2280,1452,1600,1518,2086,1530,640,918,856,1184,1802
2013-07-14,1,70822,2951,4584,1424,4584,1424,2304,2894,3034,2954,3024,2908,2702,2504,2828,2756,2798,3366,4584,4290,4414,4418,4032,2408,2302,2444,1976,1424,2002,2456
2013-07-15,1,110304,4596,7438,2044,7438,2044,3232,4604,4644,3848,3402,3436,2140,2044,6134,7400,7438,6602,5832,6420,6814,6548,5076,3976,5022,2948,2138,2950,3572,4084
2013-07-16,1,143708,5988,8132,3868,8132,3868,4128,5310,4422,3868,4352,4674,5386,5744,5622,7232,7898,7862,7330,7196,7670,8132,7308,6500,5128,4420,4814,6048,5486,7178
2013-07-17,1,123936,5164,7454,826,7454,826,7454,6350,6398,6852,5676,4078,5456,6890,7418,6106,5388,7072,6422,7098,7006,5240,5614,5424,5118,1958,1124,826,1394,1574
2013-07-18,1,36400,1517,4178,0,4178,22,1510,1154,524,512,0,524,1798,1724,2210,2842,2970,3184,4178,4050,1960,194,230,334,22,334,1032,2318,2374,422
2013-07-19,1,57560,2398,6808,0,6808,244,244,2994,2608,1748,2750,3956,3254,2152,1156,1900,4610,6808,2304,1912,3038,1938,294,0,570,800,1922,3062,3694,3846
2013-07-20,1,84970,3540,6080,1052,6080,1052,1946,1052,1204,2158,2398,3662,3556,3632,3622,2790,5590,6080,5434,4518,3432,4350,3244,3916,3682,3384,2888,3226,3572,5634
2013-07-21,1,120094,5004,7294,1720,7294,1720,6022,2970,2470,2200,1720,4314,3736,3730,3812,7294,5360,6980,6846,5464,5764,5878,6148,6078,5564,5972,5296,5410,6088,4978
2013-07-22,1,106644,4444,8008,2266,8008,2266,3270,3076,5110,8008,7590,4602,3880,4962,4362,3476,2266,4584,4486,3812,3694,5498,5392,5448,4808,3408,2508,4984,4250,3170
2013-07-23,1,155200,6467,8378,3278,8378,3278,3278,5902,5242,4662,3418,5032,6570,6636,8378,7330,7672,5902,6780,7284,7382,6578,6596,6318,6440,7332,7218,7496,7482,8272
2013-07-24,1,85142,3548,8576,0,8576,498,7242,6928,7444,5000,1934,5870,6272,7436,8576,6920,6438,5148,2534,1116,498,648,910,570,688,1702,562,0,0,706
2013-07-25,1,1008,42,504,0,504,40,58,0,0,0,0,0,0,0,0,0,0,58,104,504,0,0,0,0,86,40,0,0,0,158
2013-07-26,1,6570,274,1126,0,1126,2,2,0,0,0,0,82,324,254,126,138,1126,0,0,1048,230,734,1062,624,812,0,8,0,0,0
2013-07-27,1,18876,787,5724,0,5724,16,0,338,1288,152,0,0,0,0,0,0,0,0,0,0,50,16,0,50,94,452,1754,3810,5148,5724
2013-07-28,1,80036,3335,7256,0,7256,252,5570,3924,3316,5730,6426,7256,7002,3752,4382,4808,2918,1148,754,786,0,374,1080,3010,3494,4482,3656,252,3288,2628
2013-07-29,1,41002,1708,3776,4,3776,4,2018,3474,3776,3442,3562,3734,2974,2492,1788,1240,444,660,334,552,1388,82,4,24,148,58,436,2116,3042,3214
2013-07-30,1,68544,2856,7212,0,7212,536,4176,4572,3362,2770,1778,732,0,0,0,536,1518,1504,1552,1268,744,1376,1916,4392,5698,5864,7212,6830,5350,5394
2013-07-31,1,97318,4055,7870,4,7870,4,5698,6236,4412,4942,4040,4254,3264,3110,3280,2500,3160,1916,4,44,1680,3008,4240,4292,5848,4424,6184,7870,6746,6166
2013-08-01,1,67664,2819,7200,0,7200,102,6350,4364,2804,1976,1750,362,0,102,566,916,2942,4926,3444,2602,2200,4686,5732,5434,7200,3864,2592,1668,402,782
2013-08-02,1,32166,1340,3634,0,3634,10,546,624,3634,2208,1152,26,0,306,2518,1652,2946,3074,792,0,72,10,1390,2922,2820,1730,1382,172,988,1202
2013-08-03,1,55892,2329,5134,0,5134,26,26,0,0,0,0,0,0,316,812,592,2940,3372,3500,4196,3254,4906,5134,5028,3766,3330,4346,4428,3288,2658
2013-08-04,1,10362,432,2720,0,2720,8,2720,1776,1234,100,66,406,1708,808,412,36,0,0,20,84,22,150,112,8,248,452,0,0,0,0
2013-08-05,1,19578,816,4668,0,4668,2,30,192,0,0,0,2,0,0,0,0,128,164,178,138,2,86,0,958,2096,4182,4370,4668,2260,124
2013-08-06,1,71393,2975,7440,168,7440,168,1174,1698,3404,2384,4216,2900,2818,712,168,1322,1828,1832,1474,2974,4054,2096,424,2897,4356,6012,5374,7440,5152,4684
2013-08-07,1,34134,1422,7916,0,7916,12,1932,0,0,0,0,12,0,0,0,0,20,386,1252,2034,1258,526,42,928,1378,2850,5228,7140,7916,1232
2013-08-08,1,24888,1037,4782,0,4782,2,3808,1894,32,0,0,0,0,186,250,379,221,261,165,401,2,0,147,287,836,1656,1813,3047,4782,4721
2013-08-09,1,15673,653,5364,0,5364,4,5364,5058,1865,0,0,0,10,0,0,76,0,140,122,22,64,146,0,4,406,641,128,26,457,1144
2013-08-10,1,14953,623,3718,0,3718,22,1968,3718,2753,1064,22,263,970,44,0,0,0,0,323,0,0,126,1264,1133,734,571,0,0,0,0
2013-08-11,1,5019,209,1603,0,1603,6,33,338,626,1471,1603,604,28,0,0,0,0,0,122,68,0,0,8,6,0,16,96,0,0,0
2013-08-12,1,7477,312,1566,0,1566,74,0,0,372,1193,296,0,0,0,0,0,0,90,242,460,1111,1566,1060,135,597,281,0,0,0,74
2013-08-13,1,7911,330,1332,0,1332,34,739,1332,648,0,0,0,34,0,0,0,102,886,982,623,620,428,787,345,0,219,166,0,0,0
2013-08-14,1,15044,627,2096,0,2096,6,291,832,279,93,716,54,0,0,125,164,993,1829,1945,2096,1133,1159,558,112,6,0,0,0,855,1804
2013-08-15,1,20109,838,2139,0,2139,23,2139,1978,1392,38,611,66,0,0,23,124,846,1453,1639,2094,1737,1030,756,836,519,69,127,623,923,1086
2013-08-16,1,19889,829,2362,0,2362,4,1307,1418,1153,518,45,0,0,0,224,396,689,1734,2252,2315,2362,1987,1199,871,464,107,61,4,96,687
2013-08-17,1,23534,981,3094,0,3094,10,689,194,10,0,0,0,94,451,538,1343,1868,1779,1967,3094,2751,1921,2129,1213,663,385,406,222,614,1203
2013-08-18,1,21399,892,2508,0,2508,14,1128,1372,2410,631,429,14,0,0,60,576,1023,1488,1526,1877,1915,1772,2508,1781,809,80,0,0,0,0
2013-08-19,1,4977,207,1541,0,1541,79,0,0,0,0,79,123,0,0,270,0,0,248,1541,723,517,393,463,174,0,0,0,0,155,291
2013-08-20,1,6176,257,758,0,758,2,758,509,608,268,2,0,0,0,0,215,377,320,297,225,340,288,592,377,124,24,105,174,383,190
2013-08-21,1,22944,956,2208,0,2208,4,144,358,170,257,378,0,8,4,0,38,634,1147,1091,1336,1801,2006,2208,1974,1426,1401,1757,1614,1358,1834
2013-08-22,1,57758,2407,4115,1023,4115,1023,1693,1527,2719,2665,2749,1557,1023,1270,2301,3227,3439,1996,4115,3949,3443,2740,1989,2417,1056,2106,2357,1988,1890,3542
2013-08-23,1,38287,1595,3978,0,3978,12,2503,3102,1918,1762,1509,1854,699,980,1182,1847,3017,1894,1846,2295,3978,3289,1834,1619,853,0,12,0,0,294
2013-08-24,1,45048,1877,6409,0,6409,14,457,419,1177,1338,1379,2479,14,119,205,2094,3944,6409,4928,3233,2213,1213,0,0,178,191,911,5209,2531,4407
2013-08-25,1,14786,616,2554,0,2554,8,2554,2321,1212,8,0,0,79,49,0,146,349,221,374,278,34,196,191,672,1212,1796,1149,854,659,432
2013-08-26,1,20173,841,1922,286,1922,286,846,411,1673,1110,459,705,792,797,1504,1027,572,624,369,553,577,326,368,286,497,718,1019,1178,1922,1840
2013-08-27,1,10129,422,1429,0,1429,68,1429,1101,789,1035,1320,1129,547,1044,343,0,0,0,181,100,0,0,0,0,68,296,310,142,0,295
2013-08-28,1,22963,957,2307,0,2307,161,277,0,0,0,0,0,0,0,0,161,822,1238,2240,2208,2307,1947,1818,1735,1184,1010,2175,1870,1134,837
2013-08-29,1,156898,6537,9144,2392,9144,2392,3134,2560,4642,5637,2392,5334,7579,8391,5771,8311,8969,6657,7587,9144,7397,8571,7355,7472,6109,7422,6411,6072,6137,7844
2013-08-30,1,26947,1123,3884,0,3884,14,3884,2783,710,837,958,937,1172,37,51,14,0,0,0,0,212,301,746,528,638,1642,1663,2553,3858,3423
2013-08-31,1,151953,6331,10619,2062,10619,2062,4619,4210,6009,5612,7302,6672,4704,4079,5771,9093,9774,9907,10619,9986,9902,9176,6256,6932,4778,4450,3985,3234,2821,2062
2013-09-01,1,55997,2333,4612,886,4612,886,1874,1661,2142,2260,2770,2200,3545,4612,4145,3632,3116,2590,2817,2803,2426,2161,2253,1003,886,1291,1365,1556,1518,1371
2013-09-02,1,30191,1258,3690,531,3690,531,982,950,995,691,668,531,730,842,1074,1666,1666,994,1110,879,1100,816,1200,1754,2051,1211,1139,1521,1931,3690
2013-09-03,1,98356,4098,7900,1856,7900,1856,2798,2822,2614,3025,1990,1856,1995,2643,3208,3579,2621,2478,4938,4477,3296,3727,4451,4027,5060,7900,7559,7059,6451,7782
2013-09-04,1,71750,2990,7798,0,7798,80,6889,6143,6174,7136,7364,7798,6198,5301,4408,3085,2410,2390,1152,871,721,683,675,666,686,651,269,80,0,0
2013-09-05,1,28146,1173,2583,0,2583,4,0,4,0,0,122,250,0,0,33,1556,2187,1583,2049,2583,2571,2536,2076,1778,1610,1652,1377,1446,1380,1353
2013-09-06,1,73774,3074,7222,663,7222,663,973,955,663,1417,1919,3069,3511,2526,2273,2986,3149,3330,3675,4685,4733,4295,7222,4737,4046,4912,4891,1893,940,974
2013-09-07,1,18417,767,2392,2,2392,2,644,952,1542,2392,1306,659,748,986,858,775,672,668,673,1028,858,772,350,148,2,250,387,469,479,799
2013-09-08,1,16255,677,1692,30,1692,30,773,1125,1099,941,1561,1692,1542,673,404,542,765,746,691,555,358,437,613,228,30,132,311,409,277,351
2013-09-09,1,7328,305,680,0,680,20,624,646,680,612,454,267,192,356,304,249,463,421,471,473,498,402,196,20,0,0,0,0,0,0
2013-09-10,1,3742,156,853,0,853,2,0,0,0,0,0,0,0,0,0,0,134,408,398,459,381,310,255,2,0,0,0,0,542,853
2013-09-11,1,6576,274,1508,0,1508,6,1508,1220,943,392,48,6,304,1328,419,127,11,0,38,72,20,52,78,10,0,0,0,0,0,0
2013-09-12,1,8874,370,1198,0,1198,58,0,0,0,0,0,0,0,0,0,0,58,420,702,817,737,696,679,322,350,626,842,789,638,1198
2013-09-13,1,46124,1922,4021,777,4021,777,2007,1307,841,1875,1984,1684,1763,1512,3045,3550,4021,3673,3436,3331,2028,830,914,941,1352,1334,1656,1328,935,777
2013-09-14,1,68949,2873,8986,0,8986,65,1152,3173,6309,4754,2766,1853,3453,3763,6603,8986,5128,2463,2068,3716,1571,1832,369,0,65,1175,1936,2287,1521,2006
2013-09-15,1,140195,5841,11766,2456,11766,2456,2456,3177,5846,4655,4202,5063,5215,3448,3960,3835,3284,5173,5423,6903,8542,8029,8150,7835,8869,11766,9873,6858,4349,3284
2013-09-16,1,65265,2719,5965,210,5965,210,4526,4483,3764,2730,2692,2627,5965,4114,4603,5806,5425,4229,4409,3629,1624,975,558,427,210,326,582,632,357,572
2013-09-17,1,41148,1715,2502,357,2502,357,483,357,545,856,1052,1360,1450,1273,1675,2371,2422,2502,2081,1974,1880,1853,2338,2426,2208,2079,1620,1646,2290,2407
2013-09-18,1,35760,1490,3073,403,3073,403,2097,1346,608,421,403,515,829,1559,2407,3073,2632,2357,2272,2080,1892,1469,950,771,573,1148,1855,1472,1516,1515
2013-09-19,1,52670,2195,3583,413,3583,413,2312,2543,2000,2358,2457,2482,2359,2443,3059,3583,3444,2888,3045,2670,2328,2440,2751,2043,1132,1208,799,1064,849,413
2013-09-20,1,2935,122,615,0,615,10,196,114,0,0,0,0,0,0,0,10,111,189,615,513,271,499,303,114,0,0,0,0,0,0
2013-09-21,1,2683,112,422,0,422,21,0,0,0,0,0,182,108,0,0,26,310,277,283,422,383,421,137,0,0,0,21,0,0,113
2013-09-22,1,74194,3091,5847,126,5847,126,126,410,1150,893,1959,5742,5847,3866,3710,2918,2620,2474,3590,4757,3900,3703,2562,2517,3076,3004,3352,3789,4356,3873
2013-09-23,1,56758,2365,5324,0,5324,95,5324,4360,3023,2949,3071,2945,2514,2163,3197,4477,4210,3950,3785,3014,2147,2215,1396,348,555,463,442,115,95,0
2013-09-24,1,3503,146,1002,0,1002,6,0,31,77,0,0,45,58,0,0,0,6,13,22,226,349,144,6,0,0,22,1002,970,258,274
2013-09-25,1,195179,8132,11149,975,11149,975,975,2286,2903,3957,6139,6881,11149,9745,10503,5655,5319,10476,10217,10984,10096,10213,10317,10879,9645,10528,9714,10613,8461,7524
2013-09-26,1,94100,3921,5986,2028,5986,2028,5892,4705,3912,4118,4752,5374,3624,3220,2778,5109,5986,5418,4727,3614,3434,2194,2028,3419,4815,2615,3221,3843,3057,2245
2013-09-27,1,34439,1435,2469,576,2469,576,2048,1691,1675,1879,2100,2115,1778,2094,1829,1042,983,1012,2469,2036,1396,1586,711,992,615,576,1107,1028,766,911
2013-09-28,1,42923,1788,6308,53,6308,53,1438,1117,290,137,53,257,589,467,330,820,1388,1962,1839,6036,6308,4384,4230,2536,1314,596,1016,1670,2002,2144
2013-09-29,1,12822,534,2638,0,2638,20,2638,2072,936,1140,456,542,398,36,446,1096,1580,900,24,226,86,20,0,132,94,0,0,0,0,0
2013-09-30,1,8588,358,1452,0,1452,4,0,0,0,0,4,0,0,12,334,590,776,678,1288,1452,998,926,506,454,290,0,0,0,8,272
2013-10-01,1,30599,1275,3672,0,3672,4,420,116,350,200,398,162,0,1054,2820,3332,3672,2942,2116,1936,2535,2135,1724,1488,989,896,691,494,125,4
2013-10-02,1,115325,4805,11248,0,11248,100,100,173,0,0,0,0,101,2465,1173,1750,3936,7050,9208,8885,3542,6526,6745,8778,8369,9374,9236,11248,8246,8420
2013-10-03,1,131098,5462,11374,876,11374,876,11374,11264,10820,9980,9832,9686,9762,9634,9296,6780,5372,3888,3416,2862,2298,1748,2058,1476,1810,1550,1004,876,1662,2650
2013-10-04,1,84884,3537,5398,1920,5398,1920,2814,3608,2740,2728,2718,1920,2260,2636,2670,3198,3730,3654,3568,4038,3952,3814,3344,4150,4476,4656,5398,4612,4312,3888
2013-10-05,1,113578,4732,6890,2550,6890,2550,2550,2872,3538,4404,5746,6332,4720,4162,3196,3796,3960,4920,5692,6274,4824,4650,5056,4826,5302,5822,6890,6358,3804,3884
2013-10-06,1,109586,4566,6240,1934,6240,1934,3902,4314,2106,1934,2044,2176,2552,4022,4032,6146,6104,6240,6134,6030,5326,5532,5212,6070,4582,4866,4590,4602,5502,5568
2013-10-07,1,79038,3293,5472,1968,5472,1968,4080,3300,3566,4362,5472,3226,3570,2880,2414,2262,2392,2450,2372,2900,3460,3480,2432,1968,2598,3550,4580,4032,4132,3560
2013-10-08,1,138924,5789,11892,0,11892,1440,4802,4944,5454,4912,6186,6994,7420,7550,9650,8970,8986,9918,9684,0,0,0,0,1440,11252,11892,8456,5102,2238,3074
2013-10-09,1,57150,2381,6832,0,6832,2,2772,6118,5706,6832,5364,4312,5498,3356,1952,514,238,338,18,0,2,18,1194,2576,2638,2158,1498,1628,1402,1018
2013-10-10,1,18062,753,2754,0,2754,36,1234,1346,1046,670,674,568,294,36,48,0,614,1424,2754,1528,1100,638,680,608,634,1278,110,0,202,576
2013-10-11,1,143160,5965,10458,342,10458,342,342,1626,2272,6050,4970,8850,10458,6964,4986,2750,2798,4388,6412,6086,8016,8146,8814,7098,6002,5156,7914,9816,7910,5336
2013-10-12,1,106032,4418,9976,436,9976,436,6486,7958,9108,9194,9976,8992,7366,6382,6032,3810,4402,4290,2482,1498,1270,1124,480,436,860,2392,3058,2800,2976,2660
2013-10-13,1,39524,1647,2726,840,2726,840,1814,1398,1044,1558,1686,1292,1280,990,840,1382,2726,1872,1828,2220,1898,1606,1576,1386,2188,2076,1840,1726,1870,1428
2013-10-14,1,14702,613,1764,0,1764,12,1764,1544,1496,1306,1362,964,608,102,68,66,162,12,20,158,1762,970,284,0,0,14,0,0,678,1362
2013-10-15,1,217946,9081,11668,1486,11668,1486,3132,3162,1486,2464,6350,10158,11584,11486,11060,10674,10802,10436,11668,11114,11144,11286,11332,11064,10974,10744,9956,8990,9104,7776
2013-10-16,1,95228,3968,9070,554,9070,554,4988,3520,3672,4012,5604,6706,9070,7994,8456,8014,8354,5372,4082,3092,2720,2454,1454,754,878,670,554,796,1010,1002
2013-10-17,1,13482,562,1976,0,1976,12,1012,1052,980,438,0,0,46,18,0,0,0,0,12,0,0,0,162,820,1014,1352,1584,1976,1846,1170
2013-10-18,1,75186,3133,5802,1034,5802,1034,1034,1132,1182,1540,1824,1456,1834,2536,3374,3306,4762,5802,4600,3664,4580,4222,4118,1638,2276,3044,2042,5112,5474,4634
2013-10-19,1,52536,2189,4420,778,4420,778,3058,2676,2480,4420,2592,2586,2194,2072,3266,2110,2750,3504,2792,2292,2742,1568,1018,778,838,924,868,1248,1694,2066
2013-10-20,1,77218,3217,10040,866,10040,866,2578,2134,1522,1846,1586,1358,1130,866,870,1310,1594,1834,1770,2098,2394,2064,2114,1954,4088,7118,6452,8788,9710,10040
2013-10-21,1,127002,5292,10674,918,10674,918,10674,9766,10326,10520,9908,9350,9474,9174,8082,9558,7636,3990,2258,1642,1986,2104,918,1124,1794,1978,1100,920,1546,1174
2013-10-22,1,101548,4231,9668,1642,9668,1642,1748,2550,1642,3688,3332,3180,2298,2370,2170,2568,2548,2680,3996,3392,3116,2838,2682,3358,6394,9668,8712,9070,9048,8500
2013-10-23,1,164396,6850,8878,4578,8878,4578,8878,8066,8058,7392,7076,6866,7586,7478,7222,7306,7070,7208,7224,7210,7986,7356,6844,7058,5460,5494,5136,5024,4578,4820
2013-10-24,1,198972,8291,11050,2824,11050,2824,4290,2824,4098,4674,5330,4094,4566,5756,7316,9608,10290,10034,10138,9844,10254,9460,10154,10588,11040,10748,11020,10864,10932,11050
2013-10-25,1,257574,10732,11398,9620,11398,9620,10944,10106,9940,9620,11072,11226,10724,10884,10138,10270,10438,10566,10972,11138,11162,10630,10822,10386,10780,11398,11336,10574,11164,11284
2013-10-26,1,237500,9896,11592,6582,11592,6582,10386,9610,9656,8738,8264,9544,8382,6582,8188,8660,9884,10754,10926,11376,11192,11292,11140,10040,9766,10126,10846,10276,10280,11592
2013-10-27,1,91494,3812,9252,888,9252,888,8004,9252,7228,4630,5306,3312,2958,3500,4806,4376,3110,4598,4986,4894,3784,3446,2510,2190,2188,1972,1456,1048,1052,888
2013-10-28,1,3816,159,802,0,802,2,802,720,432,378,34,0,0,0,0,0,0,0,2,154,254,64,76,144,0,24,68,176,208,280
2013-10-29,1,26388,1100,5076,0,5076,58,300,292,0,0,0,282,358,58,68,58,318,626,834,826,1402,1680,1540,1392,1810,1918,2242,2400,2908,5076
2013-10-30,1,120848,5035,8696,738,8696,738,4580,3378,3630,3706,3004,3518,5750,4560,3920,4174,4834,6428,6876,6748,7634,8588,8696,6988,6730,4968,5170,3850,2380,738
2013-10-31,1,17870,745,3626,0,3626,4,288,406,956,1622,3626,3158,1178,1350,662,96,0,0,4,298,518,746,928,1188,722,52,0,0,68,4
2013-11-01,1,12098,504,1740,0,1740,12,0,0,0,0,12,0,144,134,240,360,1354,1740,1344,1050,416,1226,684,370,452,536,574,808,240,414
2013-11-02,1,13680,570,1060,0,1060,76,832,914,470,76,166,0,676,620,220,636,1060,706,296,436,606,682,516,122,354,796,856,874,870,896
2013-11-03,1,42304,1763,6988,286,6988,286,1486,898,744,930,530,1176,1290,1182,766,430,286,502,1010,584,924,1248,3222,1962,1584,6988,6042,3302,2722,2496
