일자,발전기명,설비용량(MW),위치,방식,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2021-03-12,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,18000,54000,106800,202800,344400,284400,234000,198000,246000,73200,80400,19200,0,0,0,0,0
2021-03-13,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,57600,364800,609600,643200,853200,832800,883200,840000,579600,248400,148800,15600,0,0,0,0,0
2021-03-14,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,52800,190800,495600,868800,1044000,958800,1048800,878400,777600,490800,187200,4800,0,0,0,0,0
2021-03-15,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,46800,355200,450000,904800,944400,957600,915600,589200,428400,181200,74400,2400,0,0,0,0,0
2021-03-16,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,126000,523200,783600,1093200,1202400,1251600,1222800,1104000,861600,526800,223200,18000,0,0,0,0,0
2021-03-17,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,122400,488400,801600,1006800,1124400,1173600,1137600,1005600,811200,523200,198000,16800,0,0,0,0,0
2021-03-18,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,104400,428400,736800,958800,1020000,992400,1051200,844800,686400,364800,115200,8400,0,0,0,0,0
2021-03-19,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,58800,298800,663600,902400,967200,1082400,1062000,880800,747600,477600,175200,6000,0,0,0,0,0
2021-03-20,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,18000,67200,39600,90000,75600,111600,91200,58800,93600,133200,20400,0,0,0,0,0,0
2021-03-21,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,2400,56400,184800,316800,888000,1213200,1147200,950400,967200,585600,220800,18000,0,0,0,0,0
2021-03-22,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,187200,578400,884400,1160400,1263600,1323600,1262400,1152000,937200,624000,253200,22800,0,0,0,0,0
2021-03-23,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,123600,445200,741600,987600,1149600,1203600,1188000,1058400,832800,536400,210000,21600,0,0,0,0,0
2021-03-24,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,2400,97200,260400,465600,732000,916800,1200000,1171200,1056000,864000,594000,248400,21600,0,0,0,0,0
2021-03-25,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,138000,452400,759600,975600,1111200,1148400,1056000,990000,818400,554400,224400,24000,0,0,0,0,0
2021-03-26,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,34800,225600,621600,954000,842400,729600,780000,745200,604800,384000,204000,18000,0,0,0,0,0
2021-03-27,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,51600,160800,220800,289200,168000,171600,194400,105600,122400,68400,10800,0,0,0,0,0,0
2021-03-28,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,0,13200,21600,58800,152400,152400,163200,220800,204000,69600,37200,6000,0,0,0,0,0
2021-03-29,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,86400,228000,650400,961200,1130400,1174800,1159200,709200,736800,328800,106800,31200,0,0,0,0,0
2021-03-30,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,170400,566400,856800,1090800,1218000,1234800,1234800,1112400,739200,572400,241200,28800,0,0,0,0,0
2021-03-31,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,22800,228000,529200,831600,1053600,1154400,1165200,1132800,1005600,792000,475200,182400,27600,0,0,0,0,0
2021-04-01,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,21600,210000,554400,769200,996000,1004400,933600,718800,973200,662400,422400,231600,20400,0,0,0,0,0
2021-04-02,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,16800,126000,442800,752400,962400,714000,448800,416400,393600,291600,188400,50400,3600,0,0,0,0,0
2021-04-03,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,8400,22800,106800,99600,79200,69600,37200,46800,60000,20400,2400,0,0,0,0,0,0
2021-04-04,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,45600,129600,248400,354000,565200,999600,999600,739200,265200,97200,42000,4800,0,0,0,0,0
2021-04-05,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,16800,291600,664800,952800,1137600,1242000,1260000,1224000,1095600,885600,591600,252000,34800,0,0,0,0,0
2021-04-06,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,1200,139200,424800,750000,1056000,1196400,1240800,1218000,1096800,870000,566400,243600,36000,0,0,0,0,0
2021-04-07,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,13200,247200,594000,871200,1065600,1177200,1177200,1182000,1104000,889200,588000,255600,34800,0,0,0,0,0
2021-04-08,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,16800,271200,622800,889200,1076400,1185600,1220400,1207200,1102800,904800,604800,262800,36000,0,0,0,0,0
2021-04-09,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,19200,272400,630000,918000,1108800,1196400,1224000,1138800,1008000,834000,541200,252000,38400,0,0,0,0,0
2021-04-10,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,19200,253200,589200,853200,1036800,1149600,1164000,1134000,1023600,828000,540000,240000,42000,0,0,0,0,0
2021-04-11,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,21600,241200,537600,808800,1004400,1114800,1140000,1089600,892800,717600,477600,219600,36000,0,0,0,0,0
2021-04-12,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,4800,57600,129600,252000,309600,392400,276000,188400,214800,96000,25200,13200,0,0,0,0,0,0
2021-04-13,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,52800,193200,739200,680400,567600,1266000,1302000,1219200,938400,430800,152400,32400,0,0,0,0,0
2021-04-14,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,37200,338400,705600,990000,1160400,1250400,1329600,1280400,1150800,930000,630000,278400,45600,0,0,0,0,0
2021-04-15,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,28800,271200,606000,836400,1105200,1210800,1243200,1188000,1058400,843600,565200,259200,46800,0,0,0,0,0
2021-04-16,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,12000,100800,99600,124800,79200,56400,97200,117600,240000,741600,474000,208800,61200,0,0,0,0,0
2021-04-17,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,32400,230400,490800,528000,278400,316800,463200,883200,1117200,796800,573600,236400,54000,0,0,0,0,0
2021-04-18,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,31200,316800,696000,950400,861600,1233600,1303200,1240800,1113600,888000,600000,264000,46800,0,0,0,0,0
2021-04-19,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,45600,307200,632400,891600,1092000,1201200,1231200,1179600,1046400,841200,555600,247200,49200,0,0,0,0,0
2021-04-20,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,44400,283200,592800,849600,1029600,1126800,1129200,1084800,991200,793200,445200,183600,50400,0,0,0,0,0
2021-04-21,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,50400,282000,583200,835200,1016400,1112400,1102800,1041600,844800,765600,505200,210000,28800,0,0,0,0,0
2021-04-22,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,19200,111600,276000,333600,639600,900000,832800,744000,625200,432000,176400,79200,9600,0,0,0,0,0
2021-04-23,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,2400,106800,200400,249600,690000,781200,487200,398400,475200,225600,56400,62400,15600,0,0,0,0,0
2021-04-24,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,7200,82800,260400,427200,590400,874800,891600,342000,289200,310800,384000,256800,49200,0,0,0,0,0
2021-04-25,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,52800,312000,631200,910800,1080000,1182000,1197600,1142400,915600,788400,430800,231600,48000,0,0,0,0,0
2021-04-26,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,1200,70800,334800,649200,787200,1014000,1016400,948000,1042800,912000,616800,550800,247200,39600,0,0,0,0,0
2021-04-27,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,52800,79200,146400,403200,421200,494400,546000,631200,712800,201600,76800,38400,20400,0,0,0,0,0
2021-04-28,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,57600,151200,373200,645600,759600,956400,1020000,824400,690000,453600,271200,153600,102000,1200,0,0,0,0
2021-04-29,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,9600,156000,316800,544800,589200,260400,1089600,1009200,934800,790800,411600,146400,14400,0,0,0,0,0
2021-04-30,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,2400,98400,196800,180000,194400,276000,186000,612000,328800,219600,40800,78000,2400,0,0,0,0,0
2021-05-01,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,4800,106800,181200,284400,1018800,1010400,1020000,813600,798000,410400,318000,183600,44400,2400,0,0,0,0
2021-05-02,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,50400,174000,537600,928800,1129200,1243200,1252800,1202400,1112400,904800,625200,295200,56400,1200,0,0,0,0
2021-05-03,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,80400,364800,684000,936000,1104000,1186800,1191600,1138800,1012800,820800,541200,222000,68400,1200,0,0,0,0
2021-05-04,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,10800,86400,87600,210000,404400,363600,193200,70800,148800,100800,68400,20400,0,0,0,0,0
2021-05-05,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,60000,279600,585600,950400,1172400,1246800,1321200,1264800,1131600,924000,646800,310800,60000,2400,0,0,0,0
2021-05-06,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,90000,376800,652800,808800,915600,873600,1030800,1036800,866400,774000,340800,178800,85200,4800,0,0,0,0
2021-05-07,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,1200,86400,234000,56400,14400,144000,408000,1154400,1101600,964800,747600,504000,261600,76800,2400,0,0,0,0
2021-05-08,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,99600,330000,620400,800400,991200,1077600,804000,1082400,867600,663600,320400,139200,33600,7200,0,0,0,0
2021-05-09,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,90000,382800,700800,962400,1149600,1250400,1269600,1220400,1089600,883200,608400,270000,68400,2400,0,0,0,0
2021-05-10,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,1200,2400,9600,72000,187200,234000,171600,224400,180000,164400,180000,99600,42000,0,0,0,0,0
2021-05-11,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,1200,105600,366000,585600,848400,985200,1029600,1136400,944400,891600,676800,452400,152400,55200,3600,0,0,0,0
2021-05-12,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,2400,81600,279600,546000,846000,849600,823200,1014000,1032000,996000,810000,568800,274800,63600,3600,0,0,0,0
2021-05-13,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,1200,94800,349200,632400,854400,1016400,1092000,1087200,1056000,945600,753600,525600,262800,78000,3600,0,0,0,0
2021-05-14,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,6000,92400,262800,556800,808800,951600,1016400,1080000,891600,688800,630000,415200,237600,66000,2400,0,0,0,0
2021-05-15,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,22800,96000,201600,223200,351600,360000,292800,175200,184800,176400,70800,15600,4800,1200,0,0,0,0
2021-05-16,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,1200,19200,48000,67200,105600,112800,92400,33600,39600,27600,18000,1200,0,0,0,0,0,0
2021-05-17,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,10800,63600,98400,163200,90000,135600,147600,110400,76800,55200,60000,16800,1200,0,0,0,0,0
2021-05-18,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,48000,139200,243600,339600,438000,675600,754800,684000,633600,441600,363600,196800,39600,2400,0,0,0,0
2021-05-19,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,66000,249600,450000,601200,702000,751200,780000,739200,675600,570000,381600,193200,51600,4800,0,0,0,0
2021-05-20,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,4800,16800,39600,111600,284400,289200,354000,326400,230400,184800,97200,86400,12000,0,0,0,0,0
2021-05-21,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,14400,62400,50400,114000,186000,228000,211200,198000,164400,184800,62400,79200,39600,10800,0,0,0,0
2021-05-22,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,79200,316800,580800,798000,938400,1048800,1072800,1047600,950400,774000,542400,272400,69600,6000,0,0,0,0
2021-05-23,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,1200,111600,279600,434400,628800,765600,912000,831600,618000,548400,306000,178800,97200,56400,3600,0,0,0,0
2021-05-24,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,27600,72000,201600,472800,799200,1064400,1058400,1132800,1032000,853200,572400,285600,99600,8400,0,0,0,0
2021-05-25,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,2400,4800,148800,433200,684000,650400,596400,787200,852000,565200,314400,72000,7200,0,0,0,0
2021-05-26,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,2400,99600,279600,458400,601200,1034400,1077600,967200,1033200,415200,562800,264000,160800,55200,7200,0,0,0,0
2021-05-27,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,1200,6000,42000,91200,73200,87600,228000,165600,241200,447600,273600,279600,111600,8400,0,0,0,0
2021-05-28,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,0,12000,2400,37200,75600,128400,392400,788400,784800,649200,408000,273600,104400,0,0,0,0,0
2021-05-29,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,4800,109200,380400,596400,813600,818400,942000,325200,387600,349200,447600,208800,63600,7200,0,0,0,0,0
2021-05-30,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,4800,112800,375600,674400,895200,1054800,1128000,1146000,1102800,955200,782400,529200,206400,31200,0,0,0,0,0
2021-05-31,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,13200,128400,285600,309600,733200,574800,817200,870000,686400,538800,252000,109200,30000,6000,0,0,0,0
2021-06-01,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,43200,270000,438000,580800,868800,828000,878400,800400,754800,520800,346800,194400,48000,6000,0,0,0,0
2021-06-02,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,9600,117600,346800,614400,813600,978000,1045200,1023600,938400,871200,744000,312000,260400,87600,6000,0,0,0,0
2021-06-03,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,9600,109200,274800,93600,120000,182400,346800,135600,144000,69600,54000,51600,12000,1200,0,0,0,0,0
2021-06-04,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,7200,99600,398400,382800,784800,1089600,1156800,1178400,1135200,1039200,860400,618000,315600,73200,10800,0,0,0,0
2021-06-05,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,9600,91200,46800,56400,249600,451200,962400,877200,1036800,993600,844800,595200,288000,82800,12000,0,0,0,0
2021-06-06,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,3600,76800,253200,492000,684000,447600,974400,763200,850800,924000,818400,535200,231600,92400,10800,0,0,0,0
2021-06-07,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,10800,117600,177600,94800,218400,199200,126000,108000,378000,678000,562800,441600,256800,88800,9600,0,0,0,0
2021-06-08,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,6000,42000,308400,565200,778800,939600,969600,922800,907200,687600,481200,301200,104400,56400,1200,0,0,0,0
2021-06-09,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,46800,228000,561600,700800,932400,992400,1020000,870000,748800,720000,421200,258000,85200,8400,0,0,0,0
2021-06-10,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,3600,63600,180000,328800,636000,901200,556800,722400,735600,559200,291600,210000,60000,7200,3600,0,0,0,0
2021-06-11,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,15600,56400,132000,190800,169200,416400,889200,795600,228000,576000,522000,284400,97200,14400,0,0,0,0
2021-06-12,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,7200,121200,350400,651600,888000,1044000,1094400,930000,1026000,933600,769200,504000,238800,120000,13200,0,0,0,0
2021-06-13,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,3600,80400,189600,410400,566400,969600,1102800,1120800,1058400,978000,818400,602400,302400,103200,21600,0,0,0,0
2021-06-14,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,45600,212400,511200,555600,922800,596400,772800,577200,808800,556800,432000,200400,116400,10800,0,0,0,0
2021-06-15,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,0,3600,40800,57600,205200,278400,196800,194400,121200,396000,589200,535200,271200,98400,13200,0,0,0,0
2021-06-16,수원환경사업소태양광,1.5,경기도 화성시 태안로 263,방전,0,0,0,0,0,3600,93600,367200,654000,664800,1027200,819600,830400,559200,760800,766800,626400,295200,58800,9600,0,0,0,0
