날짜,발전기명,설비용량(MW),시간,해당 시간 발전량(kWh),해당날짜 총 발전량(kMh),주소지
2023-04-27,화순풍력발전,16.0,12시,377.064,36057.288,전남 화순군 동면 청궁리 산117번지
2023-04-28,화순풍력발전,16.0,12시,40.044,85392.996,전남 화순군 동면 청궁리 산118번지
2023-04-29,화순풍력발전,16.0,12시,3874.44,110504.712,전남 화순군 동면 청궁리 산119번지
2023-04-30,화순풍력발전,16.0,12시,0.0,105748.8,전남 화순군 동면 청궁리 산120번지
2023-05-01,화순풍력발전,16.0,12시,1304.148,55557.192,전남 화순군 동면 청궁리 산121번지
2023-05-02,화순풍력발전,16.0,12시,574.14,42570.528,전남 화순군 동면 청궁리 산122번지
2023-05-03,화순풍력발전,16.0,12시,959.004,81938.472,전남 화순군 동면 청궁리 산123번지
2023-05-04,화순풍력발전,16.0,12시,9144.108,179388.936,전남 화순군 동면 청궁리 산124번지
2023-05-05,화순풍력발전,16.0,12시,7508.712,204240.48,전남 화순군 동면 청궁리 산125번지
2023-05-06,화순풍력발전,16.0,12시,1013.376,79395.024,전남 화순군 동면 청궁리 산126번지
2023-05-07,화순풍력발전,16.0,12시,334.98,53269.164,전남 화순군 동면 청궁리 산127번지
2023-05-08,화순풍력발전,16.0,12시,0.012,70388.988,전남 화순군 동면 청궁리 산128번지
2023-05-09,화순풍력발전,16.0,12시,1075.284,56620.032,전남 화순군 동면 청궁리 산129번지
2023-05-10,화순풍력발전,16.0,12시,473.46,43159.716,전남 화순군 동면 청궁리 산130번지
2023-05-11,화순풍력발전,16.0,12시,4.02,20589.036,전남 화순군 동면 청궁리 산131번지
2023-05-12,화순풍력발전,16.0,12시,0.0,5663.856,전남 화순군 동면 청궁리 산132번지
2023-05-13,화순풍력발전,16.0,12시,0.0,2698.104,전남 화순군 동면 청궁리 산133번지
2023-05-14,화순풍력발전,16.0,12시,35.928,12394.872,전남 화순군 동면 청궁리 산134번지
2023-05-15,화순풍력발전,16.0,12시,636.72,16744.464,전남 화순군 동면 청궁리 산135번지
2023-05-16,화순풍력발전,16.0,12시,838.416,64519.128,전남 화순군 동면 청궁리 산136번지
2023-05-17,화순풍력발전,16.0,12시,1751.256,68901.204,전남 화순군 동면 청궁리 산137번지
2023-05-18,화순풍력발전,16.0,12시,2786.868,97935.552,전남 화순군 동면 청궁리 산138번지
2023-05-19,화순풍력발전,16.0,12시,5.208,8823.576,전남 화순군 동면 청궁리 산139번지
2023-05-20,화순풍력발전,16.0,12시,0.0,4113.336,전남 화순군 동면 청궁리 산140번지
2023-05-21,화순풍력발전,16.0,12시,4.98,16976.952,전남 화순군 동면 청궁리 산141번지
2023-05-22,화순풍력발전,16.0,12시,2716.596,59577.612,전남 화순군 동면 청궁리 산142번지
2023-05-23,화순풍력발전,16.0,12시,928.008,33233.844,전남 화순군 동면 청궁리 산143번지
2023-05-24,화순풍력발전,16.0,12시,186.696,8162.244,전남 화순군 동면 청궁리 산144번지
2023-05-25,화순풍력발전,16.0,12시,448.248,24554.868,전남 화순군 동면 청궁리 산145번지
2023-05-26,화순풍력발전,16.0,12시,10.452,25408.128,전남 화순군 동면 청궁리 산146번지
2023-05-27,화순풍력발전,16.0,12시,5734.392,106418.292,전남 화순군 동면 청궁리 산147번지
2023-05-28,화순풍력발전,16.0,12시,2370.576,99412.404,전남 화순군 동면 청궁리 산148번지
2023-05-29,화순풍력발전,16.0,12시,2510.112,72331.464,전남 화순군 동면 청궁리 산149번지
2023-05-30,화순풍력발전,16.0,12시,403.788,6851.376,전남 화순군 동면 청궁리 산150번지
2023-05-31,화순풍력발전,16.0,12시,1041.708,13516.068,전남 화순군 동면 청궁리 산151번지
2023-06-01,화순풍력발전,16.0,12시,332.34,22077.312,전남 화순군 동면 청궁리 산152번지
2023-06-02,화순풍력발전,16.0,12시,802.128,66246.804,전남 화순군 동면 청궁리 산153번지
2023-06-03,화순풍력발전,16.0,12시,1313.172,67427.628,전남 화순군 동면 청궁리 산154번지
2023-06-04,화순풍력발전,16.0,12시,5.652,27522.372,전남 화순군 동면 청궁리 산155번지
2023-06-05,화순풍력발전,16.0,12시,236.088,11895.528,전남 화순군 동면 청궁리 산156번지
2023-06-06,화순풍력발전,16.0,12시,0.0,5428.404,전남 화순군 동면 청궁리 산157번지
2023-06-07,화순풍력발전,16.0,12시,0.0,17999.796,전남 화순군 동면 청궁리 산158번지
2023-06-08,화순풍력발전,16.0,12시,537.396,57120.12,전남 화순군 동면 청궁리 산159번지
2023-06-09,화순풍력발전,16.0,12시,0.0,59165.916,전남 화순군 동면 청궁리 산160번지
2023-06-10,화순풍력발전,16.0,12시,876.12,81397.356,전남 화순군 동면 청궁리 산161번지
2023-06-11,화순풍력발전,16.0,12시,0.0,19873.872,전남 화순군 동면 청궁리 산162번지
2023-06-12,화순풍력발전,16.0,12시,0.0,7219.284,전남 화순군 동면 청궁리 산163번지
2023-06-13,화순풍력발전,16.0,12시,0.0,5241.516,전남 화순군 동면 청궁리 산164번지
2023-06-14,화순풍력발전,16.0,12시,0.0,6800.088,전남 화순군 동면 청궁리 산165번지
2023-06-15,화순풍력발전,16.0,12시,0.0,1363.56,전남 화순군 동면 청궁리 산166번지
2023-06-16,화순풍력발전,16.0,12시,0.0,5383.164,전남 화순군 동면 청궁리 산167번지
2023-06-17,화순풍력발전,16.0,12시,0.0,15375.864,전남 화순군 동면 청궁리 산168번지
2023-06-18,화순풍력발전,16.0,12시,129.252,17763.168,전남 화순군 동면 청궁리 산169번지
2023-06-19,화순풍력발전,16.0,12시,420.42,11994.444,전남 화순군 동면 청궁리 산170번지
2023-06-20,화순풍력발전,16.0,12시,3014.136,100046.088,전남 화순군 동면 청궁리 산171번지
2023-06-21,화순풍력발전,16.0,12시,416.508,41837.796,전남 화순군 동면 청궁리 산172번지
2023-06-22,화순풍력발전,16.0,12시,2090.916,31276.992,전남 화순군 동면 청궁리 산173번지
2023-06-23,화순풍력발전,16.0,12시,0.0,40850.04,전남 화순군 동면 청궁리 산174번지
2023-06-24,화순풍력발전,16.0,12시,55.98,14582.916,전남 화순군 동면 청궁리 산175번지
2023-06-25,화순풍력발전,16.0,12시,869.424,57492.54,전남 화순군 동면 청궁리 산176번지
2023-06-26,화순풍력발전,16.0,12시,5890.908,170925.924,전남 화순군 동면 청궁리 산177번지
2023-06-27,화순풍력발전,16.0,12시,849.048,73627.284,전남 화순군 동면 청궁리 산178번지
2023-06-28,화순풍력발전,16.0,12시,1702.32,37492.164,전남 화순군 동면 청궁리 산179번지
2023-06-29,화순풍력발전,16.0,12시,8613.6,180848.352,전남 화순군 동면 청궁리 산180번지
2023-06-30,화순풍력발전,16.0,12시,5279.628,91890.348,전남 화순군 동면 청궁리 산181번지
2023-07-01,화순풍력발전,16.0,12시,0.0,2697.9,전남 화순군 동면 청궁리 산182번지
2023-07-02,화순풍력발전,16.0,12시,0.0,3745.62,전남 화순군 동면 청궁리 산183번지
2023-07-03,화순풍력발전,16.0,12시,387.792,13356.216,전남 화순군 동면 청궁리 산184번지
2023-07-04,화순풍력발전,16.0,12시,3923.676,111431.316,전남 화순군 동면 청궁리 산185번지
2023-07-05,화순풍력발전,16.0,12시,661.536,95274.18,전남 화순군 동면 청궁리 산186번지
2023-07-06,화순풍력발전,16.0,12시,86.004,66933.84,전남 화순군 동면 청궁리 산187번지
2023-07-07,화순풍력발전,16.0,12시,3115.188,108573.828,전남 화순군 동면 청궁리 산188번지
2023-07-08,화순풍력발전,16.0,12시,0.0,25944.276,전남 화순군 동면 청궁리 산189번지
2023-07-09,화순풍력발전,16.0,12시,4966.704,72547.152,전남 화순군 동면 청궁리 산190번지
2023-07-10,화순풍력발전,16.0,12시,0.0,87026.772,전남 화순군 동면 청궁리 산191번지
2023-07-11,화순풍력발전,16.0,12시,4489.464,89132.712,전남 화순군 동면 청궁리 산192번지
2023-07-12,화순풍력발전,16.0,12시,886.476,51394.056,전남 화순군 동면 청궁리 산193번지
2023-07-13,화순풍력발전,16.0,12시,6364.248,128345.724,전남 화순군 동면 청궁리 산194번지
2023-07-14,화순풍력발전,16.0,12시,13100.724,275282.064,전남 화순군 동면 청궁리 산195번지
2023-07-15,화순풍력발전,16.0,12시,6176.292,208645.152,전남 화순군 동면 청궁리 산196번지
2023-07-16,화순풍력발전,16.0,12시,4648.512,43992.528,전남 화순군 동면 청궁리 산197번지
2023-07-17,화순풍력발전,16.0,12시,1305.876,56864.076,전남 화순군 동면 청궁리 산198번지
2023-07-18,화순풍력발전,16.0,12시,7080.816,62370.804,전남 화순군 동면 청궁리 산199번지
2023-07-19,화순풍력발전,16.0,12시,0.0,3541.632,전남 화순군 동면 청궁리 산200번지
2023-07-20,화순풍력발전,16.0,12시,0.0,4159.932,전남 화순군 동면 청궁리 산201번지
2023-07-21,화순풍력발전,16.0,12시,169.428,32340.42,전남 화순군 동면 청궁리 산202번지
2023-07-22,화순풍력발전,16.0,12시,6218.7,154785.048,전남 화순군 동면 청궁리 산203번지
2023-07-23,화순풍력발전,16.0,12시,4183.08,126054.288,전남 화순군 동면 청궁리 산204번지
2023-07-24,화순풍력발전,16.0,12시,1931.844,57963.732,전남 화순군 동면 청궁리 산205번지
2023-07-25,화순풍력발전,16.0,12시,277.584,49841.436,전남 화순군 동면 청궁리 산206번지
2023-07-26,화순풍력발전,16.0,12시,1638.492,41769.516,전남 화순군 동면 청궁리 산207번지
2023-07-27,화순풍력발전,16.0,12시,121.488,41090.832,전남 화순군 동면 청궁리 산208번지
2023-07-28,화순풍력발전,16.0,12시,687.828,35597.292,전남 화순군 동면 청궁리 산209번지
2023-07-29,화순풍력발전,16.0,12시,0.552,17331.54,전남 화순군 동면 청궁리 산210번지
2023-07-30,화순풍력발전,16.0,12시,95.952,12929.1,전남 화순군 동면 청궁리 산211번지
2023-07-31,화순풍력발전,16.0,12시,0.0,3040.704,전남 화순군 동면 청궁리 산212번지
2023-08-01,화순풍력발전,16.0,12시,0.0,2026.74,전남 화순군 동면 청궁리 산213번지
2023-08-02,화순풍력발전,16.0,12시,0.036,6610.404,전남 화순군 동면 청궁리 산214번지
2023-08-03,화순풍력발전,16.0,12시,3.612,13531.512,전남 화순군 동면 청궁리 산215번지
2023-08-04,화순풍력발전,16.0,12시,208.572,9418.608,전남 화순군 동면 청궁리 산216번지
2023-08-05,화순풍력발전,16.0,12시,340.92,13858.236,전남 화순군 동면 청궁리 산217번지
2023-08-06,화순풍력발전,16.0,12시,1.344,4150.452,전남 화순군 동면 청궁리 산218번지
2023-08-07,화순풍력발전,16.0,12시,717.156,9714.588,전남 화순군 동면 청궁리 산219번지
2023-08-08,화순풍력발전,16.0,12시,259.428,16965.972,전남 화순군 동면 청궁리 산220번지
2023-08-09,화순풍력발전,16.0,12시,5414.676,94548.84,전남 화순군 동면 청궁리 산221번지
2023-08-10,화순풍력발전,16.0,12시,0.0,0.0,전남 화순군 동면 청궁리 산222번지
2023-08-11,화순풍력발전,16.0,12시,0.0,12834.408,전남 화순군 동면 청궁리 산223번지
2023-08-12,화순풍력발전,16.0,12시,0.0,8050.44,전남 화순군 동면 청궁리 산224번지
2023-08-13,화순풍력발전,16.0,12시,0.0,1471.548,전남 화순군 동면 청궁리 산225번지
2023-08-14,화순풍력발전,16.0,12시,0.0,3338.892,전남 화순군 동면 청궁리 산226번지
2023-08-15,화순풍력발전,16.0,12시,93.252,17371.908,전남 화순군 동면 청궁리 산227번지
2023-08-16,화순풍력발전,16.0,12시,0.0,6545.904,전남 화순군 동면 청궁리 산228번지
2023-08-17,화순풍력발전,16.0,12시,0.0,6887.832,전남 화순군 동면 청궁리 산229번지
2023-08-18,화순풍력발전,16.0,12시,0.0,5195.328,전남 화순군 동면 청궁리 산230번지
2023-08-19,화순풍력발전,16.0,12시,53.844,3304.032,전남 화순군 동면 청궁리 산231번지
2023-08-20,화순풍력발전,16.0,12시,0.0,6220.476,전남 화순군 동면 청궁리 산232번지
2023-08-21,화순풍력발전,16.0,12시,2116.644,58483.536,전남 화순군 동면 청궁리 산233번지
2023-08-22,화순풍력발전,16.0,12시,2059.116,119357.88,전남 화순군 동면 청궁리 산234번지
2023-08-23,화순풍력발전,16.0,12시,0.0,29868.672,전남 화순군 동면 청궁리 산235번지
2023-08-24,화순풍력발전,16.0,12시,1446.228,38621.208,전남 화순군 동면 청궁리 산236번지
2023-08-25,화순풍력발전,16.0,12시,9.204,23180.388,전남 화순군 동면 청궁리 산237번지
2023-08-26,화순풍력발전,16.0,12시,0.0,18281.16,전남 화순군 동면 청궁리 산238번지
2023-08-27,화순풍력발전,16.0,12시,16.272,10868.916,전남 화순군 동면 청궁리 산239번지
2023-08-28,화순풍력발전,16.0,12시,2665.104,102472.74,전남 화순군 동면 청궁리 산240번지
2023-08-29,화순풍력발전,16.0,12시,5534.46,100651.74,전남 화순군 동면 청궁리 산241번지
2023-08-30,화순풍력발전,16.0,12시,0.0,3248.748,전남 화순군 동면 청궁리 산242번지
2023-08-31,화순풍력발전,16.0,12시,279.768,38863.08,전남 화순군 동면 청궁리 산243번지
2023-09-01,화순풍력발전,16.0,12시,849.084,28516.008,전남 화순군 동면 청궁리 산244번지
2023-09-02,화순풍력발전,16.0,12시,22.908,11679.852,전남 화순군 동면 청궁리 산245번지
2023-09-03,화순풍력발전,16.0,12시,518.76,21665.796,전남 화순군 동면 청궁리 산246번지
2023-09-04,화순풍력발전,16.0,12시,0.0,7947.624,전남 화순군 동면 청궁리 산247번지
2023-09-05,화순풍력발전,16.0,12시,0.0,1642.98,전남 화순군 동면 청궁리 산248번지
2023-09-06,화순풍력발전,16.0,12시,712.332,24315.336,전남 화순군 동면 청궁리 산249번지
2023-09-07,화순풍력발전,16.0,12시,10.692,6125.892,전남 화순군 동면 청궁리 산250번지
2023-09-08,화순풍력발전,16.0,12시,0.0,2333.988,전남 화순군 동면 청궁리 산251번지
2023-09-09,화순풍력발전,16.0,12시,0.0,11311.704,전남 화순군 동면 청궁리 산252번지
2023-09-10,화순풍력발전,16.0,12시,0.0,4056.408,전남 화순군 동면 청궁리 산253번지
2023-09-11,화순풍력발전,16.0,12시,0.0,1099.404,전남 화순군 동면 청궁리 산254번지
2023-09-12,화순풍력발전,16.0,12시,0.0,1502.376,전남 화순군 동면 청궁리 산255번지
2023-09-13,화순풍력발전,16.0,12시,0.0,3687.12,전남 화순군 동면 청궁리 산256번지
2023-09-14,화순풍력발전,16.0,12시,555.324,17385.996,전남 화순군 동면 청궁리 산257번지
2023-09-15,화순풍력발전,16.0,12시,780.036,57840.744,전남 화순군 동면 청궁리 산258번지
2023-09-16,화순풍력발전,16.0,12시,0.0,55902.24,전남 화순군 동면 청궁리 산259번지
2023-09-17,화순풍력발전,16.0,12시,0.0,19414.38,전남 화순군 동면 청궁리 산260번지
2023-09-18,화순풍력발전,16.0,12시,0.0,5294.064,전남 화순군 동면 청궁리 산261번지
2023-09-19,화순풍력발전,16.0,12시,0.0,1132.02,전남 화순군 동면 청궁리 산262번지
2023-09-20,화순풍력발전,16.0,12시,0.0,33796.704,전남 화순군 동면 청궁리 산263번지
2023-09-21,화순풍력발전,16.0,12시,0.0,16899.516,전남 화순군 동면 청궁리 산264번지
2023-09-22,화순풍력발전,16.0,12시,0.0,6013.536,전남 화순군 동면 청궁리 산265번지
2023-09-23,화순풍력발전,16.0,12시,283.62,57715.596,전남 화순군 동면 청궁리 산266번지
2023-09-24,화순풍력발전,16.0,12시,477.528,53297.268,전남 화순군 동면 청궁리 산267번지
2023-09-25,화순풍력발전,16.0,12시,444.66,37291.8,전남 화순군 동면 청궁리 산268번지
2023-09-26,화순풍력발전,16.0,12시,3365.46,71184.912,전남 화순군 동면 청궁리 산269번지
2023-09-27,화순풍력발전,16.0,12시,863.856,24236.772,전남 화순군 동면 청궁리 산270번지
2023-09-28,화순풍력발전,16.0,12시,297.072,33199.152,전남 화순군 동면 청궁리 산271번지
2023-09-29,화순풍력발전,16.0,12시,6.552,37213.368,전남 화순군 동면 청궁리 산272번지
2023-09-30,화순풍력발전,16.0,12시,0.0,75300.156,전남 화순군 동면 청궁리 산273번지
2023-10-01,화순풍력발전,16.0,12시,5720.22,117536.328,전남 화순군 동면 청궁리 산274번지
2023-10-02,화순풍력발전,16.0,12시,7245.72,81054.708,전남 화순군 동면 청궁리 산275번지
2023-10-03,화순풍력발전,16.0,12시,1634.76,27471.396,전남 화순군 동면 청궁리 산276번지
2023-10-04,화순풍력발전,16.0,12시,307.152,43530.0,전남 화순군 동면 청궁리 산277번지
2023-10-05,화순풍력발전,16.0,12시,4158.864,164995.344,전남 화순군 동면 청궁리 산278번지
2023-10-06,화순풍력발전,16.0,12시,0.984,116475.816,전남 화순군 동면 청궁리 산279번지
2023-10-07,화순풍력발전,16.0,12시,0.0,52582.44,전남 화순군 동면 청궁리 산280번지
